"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt"
1127,120,"RL",53,3684,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2007
1128,20,"RL",182,14572,"Pave","None","IR3","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,2004
1129,60,"RL",59,11796,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2004
1130,90,"RM",60,7200,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","Duplex","SFoyer",5,5,1980
1131,50,"RL",65,7804,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",4,3,1928
1132,20,"RL",63,10712,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1991
1133,70,"RM",90,9900,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,4,1880
1134,60,"RL",80,9828,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",8,5,1995
1135,60,"RL",57,8773,"Pave","None","IR1","HLS","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1997
1136,30,"RM",60,6180,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1Story",6,5,1926
1137,50,"RL",80,9600,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",6,5,1950
1138,50,"RL",54,6342,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1.5Fin",5,8,1875
1139,20,"RL",0,9819,"Pave","None","IR1","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story",6,5,1977
1140,30,"RL",98,8731,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,5,1920
1141,20,"RL",60,7350,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1951
1142,60,"RL",0,10304,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","PosN","Norm","1Fam","2Story",5,7,1976
1143,60,"RL",77,9965,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2006
1144,20,"RL",0,9000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,3,1959
1145,190,"RL",60,12180,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","2fmCon","1.5Fin",4,4,1941
1146,50,"RM",52,6240,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,6,1928
1147,20,"RL",0,11200,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,1985
1148,70,"RL",75,12000,"Pave","None","Reg","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",7,7,1941
1149,50,"RM",0,5700,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",7,7,1926
1150,70,"RM",50,9000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","2Story",7,9,1920
1151,20,"RL",57,8280,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1950
1152,20,"RL",134,17755,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,4,1959
1153,20,"RL",90,14115,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,7,1956
1154,30,"RM",0,5890,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",6,8,1930
1155,60,"RL",0,13700,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",7,6,1965
1156,20,"RL",90,10768,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Veenker","Norm","Norm","1Fam","1Story",5,8,1976
1157,80,"RL",85,9350,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,8,1965
1158,120,"RL",34,5001,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",7,5,2007
1159,20,"RL",92,11932,"Pave","None","Reg","Lvl","AllPub","FR2","Gtl","Somerst","Feedr","Norm","1Fam","1Story",8,5,2007
1160,60,"RL",76,9120,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1974
1161,160,"RL",24,2280,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","Twnhs","2Story",6,5,1978
1162,20,"RL",0,14778,"Pave","None","IR1","Low","AllPub","CulDSac","Gtl","Crawfor","PosN","Norm","1Fam","1Story",6,7,1954
1163,20,"RL",109,8724,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1968
1164,90,"RL",60,12900,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","Duplex","SFoyer",4,4,1969
1165,80,"RL",0,16157,"Pave","None","IR1","Lvl","AllPub","FR2","Gtl","Veenker","Feedr","Norm","1Fam","SLvl",5,7,1978
1166,20,"RL",79,9541,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",7,5,2009
1167,20,"RL",64,10475,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2008
1168,60,"RL",58,10852,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,2000
1169,70,"RL",120,13728,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","2Story",6,7,1935
1170,60,"RL",118,35760,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",10,5,1995
1171,80,"RL",76,9880,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,6,1977
1172,20,"RL",76,9120,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1958
1173,160,"FV",35,4017,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2006
1174,50,"RL",138,18030,"Pave","None","IR1","Bnk","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",5,6,1946
1175,70,"RL",80,16560,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,8,1932
1176,50,"RL",85,10678,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","1.5Fin",8,5,1992
1177,20,"RL",37,6951,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1984
1178,50,"RM",0,3950,"Pave","Grvl","Reg","Bnk","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",6,8,1926
1179,50,"RL",54,7681,"Pave","None","IR1","Lvl","AllPub","FR2","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",5,6,1921
1180,20,"RL",77,8335,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,1954
1181,60,"RL",0,11170,"Pave","None","IR2","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",7,5,1990
1182,120,"RM",64,5587,"Pave","None","IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story",8,5,2008
1183,60,"RL",160,15623,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",10,5,1996
1184,30,"RL",60,10800,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,6,1920
1185,20,"RL",50,35133,"Grvl","None","Reg","Lvl","AllPub","Inside","Mod","Timber","Norm","Norm","1Fam","1Story",5,4,1963
1186,50,"RL",60,9738,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,7,1924
1187,190,"RL",107,10615,"Pave","None","IR1","Bnk","AllPub","Corner","Mod","OldTown","Artery","Artery","2fmCon","2Story",3,5,1900
1188,20,"RL",89,12461,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","1Story",8,5,1994
1189,60,"RL",68,8935,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002
1190,60,"RL",60,7500,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1999
1191,190,"RL",0,32463,"Pave","None","Reg","Low","AllPub","Inside","Mod","Mitchel","Norm","Norm","2fmCon","1Story",4,4,1961
1192,160,"FV",24,2645,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",8,5,1999
1193,50,"RM",60,9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,8,1925
1194,120,"RM",0,4500,"Pave","None","Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",6,5,1999
1195,60,"RL",80,9364,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,7,1969
1196,60,"RL",51,8029,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2005
1197,60,"RL",58,14054,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2006
1198,75,"RM",65,8850,"Pave","None","IR1","Bnk","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",7,6,1916
1199,20,"RL",70,9100,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2001
1200,20,"RL",75,11235,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",4,5,1963
1201,20,"RL",71,9353,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1970
1202,60,"RL",80,10400,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1998
1203,50,"RM",50,6000,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,8,1925
1204,20,"RL",75,9750,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2000
1205,20,"RL",78,10140,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",5,6,1975
1206,20,"RL",90,14684,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,7,1990
1207,20,"RH",0,8900,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",4,4,1966
1208,20,"RL",70,9135,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",6,5,2003
1209,20,"RL",70,7763,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1962
1210,20,"RL",85,10182,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","RRNn","Norm","1Fam","1Story",8,5,2006
1211,60,"RL",70,11218,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,1992
1212,50,"RL",152,12134,"Pave","None","IR1","Bnk","AllPub","Inside","Mod","Gilbert","Norm","Norm","1Fam","1.5Fin",8,7,1988
1213,30,"RL",50,9340,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,6,1941
1214,80,"RL",0,10246,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",4,9,1965
1215,85,"RL",69,10205,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SFoyer",5,5,1962
1216,20,"RL",99,7094,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1966
1217,90,"RM",68,8930,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","Duplex","1.5Fin",6,5,1978
1218,20,"FV",72,8640,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2009
1219,50,"RM",52,6240,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",4,5,1947
1220,160,"RM",21,1680,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1971
1221,20,"RL",66,7800,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1964
1222,20,"RL",55,8250,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,5,1968
1223,50,"RL",78,10496,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,6,1949
1224,20,"RL",89,10680,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3,1951
1225,60,"RL",60,15384,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",7,5,2004
1226,80,"RL",65,10482,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,8,1958
1227,60,"RL",86,14598,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","Feedr","Norm","1Fam","2Story",6,5,2007
1228,20,"RL",72,8872,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,8,1965
1229,120,"RL",65,8769,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2008
1230,80,"RL",70,7910,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,5,1960
1231,90,"RL",0,18890,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","RRAe","Duplex","1.5Fin",5,5,1977
1232,90,"RL",70,7728,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","SLvl",5,6,1962
1233,90,"RL",70,9842,"Pave","None","Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","Duplex","1Story",4,5,1962
1234,20,"RL",0,12160,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1959
1235,70,"RH",55,8525,"Pave","None","Reg","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","2Story",5,6,1911
1236,70,"RL",96,13132,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",5,5,1914
1237,160,"RL",36,2628,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","2Story",7,5,2003
1238,60,"RL",41,12393,"Pave","None","IR2","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2004
1239,20,"RL",63,13072,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,2005
1240,20,"RL",64,9037,"Pave","None","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2006
1241,60,"RL",65,8158,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003
1242,20,"RL",83,9849,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,6,2007
1243,85,"RL",85,10625,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SFoyer",7,6,1974
1244,20,"RL",107,13891,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,2006
1245,70,"RL",0,11435,"Pave","None","IR1","HLS","AllPub","Corner","Mod","Crawfor","Norm","Norm","1Fam","2Story",8,7,1929
1246,80,"RL",78,12090,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",6,7,1984
1247,60,"FV",65,8125,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2005
1248,80,"RL",0,12328,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,5,1976
1249,75,"RM",60,9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",6,5,1917
1250,20,"RL",60,7200,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1950
1251,20,"RL",93,11160,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,5,1968
1252,120,"RL",0,3136,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2003
1253,20,"RL",62,9858,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,6,1968
1254,60,"RL",0,17542,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","2Story",7,7,1974
1255,60,"RL",60,6931,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","2Story",7,5,2003
1256,50,"RM",52,6240,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,1931
1257,20,"RL",91,14303,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","1Story",8,5,1994
1258,30,"RL",56,4060,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Feedr","Norm","1Fam","1Story",5,8,1922
1259,80,"RL",59,9587,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2005
1260,20,"RL",65,9750,"Pave","None","Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1969
1261,60,"RL",0,24682,"Pave","None","IR3","Lvl","AllPub","CulDSac","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,1999
1262,20,"RL",80,9600,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1956
1263,50,"RL",0,11250,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",4,5,1957
1264,70,"RL",60,13515,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","2Story",6,6,1919
1265,120,"RH",34,4060,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","TwnhsE","1Story",6,5,1998
1266,160,"FV",35,3735,"Pave","None","Reg","Lvl","AllPub","FR3","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,1999
1267,190,"RM",60,10120,"Pave","None","IR1","Bnk","AllPub","Inside","Gtl","OldTown","Feedr","Norm","2fmCon","2.5Unf",7,4,1910
1268,20,"RL",89,13214,"Pave","None","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2008
1269,50,"RL",0,14100,"Pave","None","IR1","Lvl","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","1.5Fin",8,9,1935
1270,50,"RL",78,11344,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1.5Fin",5,5,1958
1271,40,"RL",0,23595,"Pave","None","Reg","Low","AllPub","Inside","Sev","ClearCr","Norm","Norm","1Fam","1Story",7,6,1979
1272,20,"RL",0,9156,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","PosN","Norm","1Fam","1Story",6,7,1968
1273,20,"RL",0,13526,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1965
1274,80,"RL",124,11512,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","SLvl",6,7,1959
1275,50,"RL",53,5362,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",5,6,1910
1276,90,"RL",95,11345,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","Duplex","2Story",5,5,1948
1277,60,"RL",0,12936,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1972
1278,80,"RL",0,17871,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",6,5,1967
1279,60,"RL",75,9473,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2002
1280,50,"C (all)",60,7500,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,4,1920
1281,20,"RL",67,9808,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2002
1282,20,"RL",50,8049,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Timber","Norm","Norm","1Fam","1Story",7,5,1990
1283,20,"RL",61,8800,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1977
1284,90,"RL",94,9400,"Pave","None","Reg","Low","AllPub","Corner","Gtl","Mitchel","Norm","Norm","Duplex","2Story",6,5,1971
1285,50,"RL",50,9638,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","1.5Fin",6,7,1919
1286,50,"RM",50,6000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,1939
1287,20,"RL",0,9790,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","1Story",6,5,1963
1288,20,"RL",0,36500,"Pave","None","IR1","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story",5,5,1964
1289,120,"RL",40,5664,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2000
1290,60,"RL",86,11065,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2006
1291,80,"RL",0,14112,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,7,1964
1292,160,"RM",21,1680,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",5,7,1972
1293,70,"RM",60,6600,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,4,1892
1294,60,"RL",78,10140,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,5,1976
1295,20,"RL",60,8172,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,1955
1296,20,"RL",70,8400,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,5,1968
1297,20,"RL",80,8700,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1963
1298,180,"RM",35,3675,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SFoyer",6,5,2005
1299,60,"RL",313,63887,"Pave","None","IR3","Bnk","AllPub","Corner","Gtl","Edwards","Feedr","Norm","1Fam","2Story",10,5,2008
1300,20,"RL",75,7500,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1959
1301,60,"RL",0,10762,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1999
1302,70,"RL",0,7500,"Pave","None","IR1","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,7,1942
1303,60,"RL",92,10120,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1994
1304,20,"RL",73,8688,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2005
1305,160,"RM",32,3363,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","2Story",7,5,2004
1306,20,"RL",108,13173,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2006
1307,120,"RL",48,6955,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2005
1308,20,"RL",60,8072,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1994
1309,20,"RM",100,12000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1948
1310,20,"RL",0,7153,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,1991
1311,20,"RL",100,17500,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","PosA","Norm","1Fam","1Story",7,8,1959
1312,20,"RL",68,8814,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005
