"","id","mssubclass","mszoning","lotarea","street","lotshape","landcontour","utilities","lotconfig","neighborhood","condition1","condition2","bldgtype","overallqual","overallcond","yearbuilt","yearremodadd.x","alley_grvl","alley_pave","landslope_sev","landslope_mod","yearremodadd.y","roofstyle","roofmatl","exterior1st","exterior2nd","masvnrtype","masvnrarea","exterqual","extercond","foundation","bsmtqual","bsmtcond","bsmtexposure","bsmtfintype1","bsmtfinsf1","bsmtfintype2","bsmtfinsf2","bsmtunfsf","totalbsmtsf","heating.x","heating.y","x1stflrsf","x2ndflrsf","lowqualfinsf","grlivarea","bsmtfullbath","bsmthalfbath","fullbath","halfbath","bedroomabvgr","kitchenabvgr","totrmsabvgrd","fireplaces","garageyrblt","heatingqc_gd","heatingqc_ta","heatingqc_fa","heatingqc_po","centralair_n","electrical_fusef","electrical_fusea","electrical_fusep","electrical_mix","electrical_na","garagetype_detchd","garagetype_builtin","garagetype_carport","garagetype_na","garagetype_basment","garagetype_2types","kitchenqual_ta","kitchenqual_ex","kitchenqual_fa","functional_min1","functional_maj1","functional_min2","functional_mod","functional_maj2","functional_sev","fireplacequ_ta","fireplacequ_gd","fireplacequ_fa","fireplacequ_ex","fireplacequ_po","garagecars","garagearea","wooddecksf","openporchsf","enclosedporch","x3ssnporch","screenporch","poolarea","miscval","dtsold","paveddrive.fp","paveddrive.fy","saletype.fcon","saletype.fconld","saletype.fconli","saletype.fconlw","saletype.fcwd","saletype.fnew","saletype.foth","saletype.fwd","garagefinish.fnone","garagefinish.frfn","garagefinish.funf","garagecond.ffa","garagecond.fgd","garagecond.fnone","garagecond.fpo","garagecond.fta","garagequal.ffa","garagequal.fgd","garagequal.fnone","garagequal.fpo","garagequal.fta","poolqc.ffa","poolqc.fgd","poolqc.fnone","fence.fgdwo","fence.fmnprv","fence.fmnww","fence.fnone","miscfeature.fnone","miscfeature.fothr","miscfeature.fshed","miscfeature.ftenc"
"637",637,30,1,6171,1,0,0,1,0,"BrkSide",0,0,0,2,3,1936,1950,0,0,0,0,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"Fa","Fa","BrkTil","TA","Fa","No","Unf",0,"Unf",0,264,264,"Grav","Grav",800,0,0,800,0,0,1,0,1,1,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2009-01-01,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"638",638,190,1,6050,1,0,0,1,0,"OldTown",0,0,1,5,4,1954,1954,0,0,0,0,1954,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,811,811,"GasA","GasA",811,576,0,1387,0,0,2,0,3,2,7,0,1954,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256,0,0,0,0,0,0,0,2009-11-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"639",639,30,0,8844,1,0,0,1,0,"Edwards",1,0,0,5,7,1910,1950,0,0,0,0,1950,"Gable","CompShg","MetalSd","Wd Sdng","None",0,"TA","TA","CBlock","Fa","TA","No","Unf",0,"Unf",0,796,796,"GasA","GasA",796,0,0,796,0,0,1,0,2,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,164,0,0,0,0,2008-05-01,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"640",640,120,0,4035,1,0,0,1,0,"Blmngtn",0,0,3,8,5,2006,2006,0,0,0,0,2006,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Gd","Av","GLQ",1154,"Unf",0,366,1520,"GasA","GasA",1567,0,0,1567,1,0,2,0,1,1,7,1,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,648,312,0,0,0,0,0,0,2006-10-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"641",641,120,0,12739,1,1,0,1,0,"NridgHt",0,0,3,8,5,2003,2004,0,0,0,0,2004,"Hip","CompShg","MetalSd","MetalSd","BrkFace",472,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1218,"Unf",0,300,1518,"GasA","GasA",1518,0,0,1518,0,0,1,1,1,1,6,1,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,588,185,140,0,0,0,0,0,2008-04-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"642",642,60,3,7050,1,0,0,1,0,"Somerst",0,0,0,7,5,2001,2001,0,0,0,0,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",738,"Unf",0,319,1057,"GasA","GasA",1057,872,0,1929,1,0,2,1,3,1,7,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,650,0,235,0,0,0,0,0,2007-05-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"643",643,80,0,13935,1,0,0,1,0,"NAmes",0,0,0,8,7,1972,1995,0,0,0,0,1995,"Gable","CompShg","Plywood","Wd Sdng","None",0,"Gd","TA","CBlock","Gd","TA","Gd","GLQ",1410,"Unf",0,542,1952,"GasA","GasA",2000,704,0,2704,1,0,2,1,4,1,9,3,1972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,538,269,111,0,0,0,0,0,2009-07-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"644",644,60,0,10873,1,0,0,1,0,"NWAmes",3,0,0,5,5,1969,1969,0,0,0,0,1969,"Mansard","CompShg","WdShing","HdBoard","BrkFace",263,"TA","TA","CBlock","TA","TA","No","Rec",493,"BLQ",287,0,780,"GasA","GasA",780,840,0,1620,0,0,2,1,4,1,7,0,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,462,208,0,0,0,0,0,0,2007-04-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"645",645,20,3,9272,1,0,0,1,0,"Somerst",0,0,0,9,5,2009,2009,0,0,0,0,2009,"Gable","CompShg","CemntBd","CmentBd","Stone",162,"Ex","TA","PConc","Ex","TA","Mn","GLQ",1121,"Unf",0,645,1766,"GasA","GasA",1766,0,0,1766,1,0,2,1,2,1,7,1,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,478,195,130,0,0,0,0,0,2009-10-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"646",646,20,0,10530,1,1,0,1,2,"NAmes",0,0,0,6,5,1971,1971,0,0,0,0,1971,"Hip","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",282,"LwQ",35,664,981,"GasA","GasA",981,0,0,981,1,0,1,1,3,1,5,0,1979,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,576,0,312,40,0,0,0,0,2007-03-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"647",647,20,0,7260,1,0,0,1,0,"NAmes",0,0,0,5,5,1950,1950,0,0,0,0,1950,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","None","None","None","None",0,"None",0,0,0,"GasA","GasA",1048,0,0,1048,0,0,1,0,3,1,7,0,1950,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,420,0,27,0,0,0,0,0,2008-07-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"648",648,20,0,10537,1,1,0,1,0,"Edwards",0,0,0,6,5,1953,1953,0,0,0,0,1953,"Hip","CompShg","Wd Sdng","Wd Sdng","Stone",216,"TA","TA","CBlock","TA","TA","Mn","Rec",500,"Unf",0,594,1094,"GasA","GasA",1094,0,0,1094,0,0,1,0,3,1,5,2,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,495,0,0,0,0,287,0,0,2008-06-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"649",649,60,0,7770,1,0,0,1,0,"NAmes",2,0,0,6,5,1966,1966,0,0,0,0,1966,"Gable","CompShg","MetalSd","MetalSd","BrkFace",351,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,756,756,"GasA","GasA",1051,788,0,1839,0,0,1,1,4,1,7,1,1966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,442,0,124,216,0,0,0,0,2010-06-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"650",650,180,1,1957,1,0,0,1,0,"MeadowV",0,0,4,4,6,1970,1970,0,0,0,0,1970,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Av","BLQ",131,"GLQ",499,0,630,"GasA","GasA",630,0,0,630,1,0,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-12-01,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"651",651,60,3,8190,1,0,0,1,0,"Somerst",0,0,0,7,6,2007,2007,0,0,0,0,2007,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,813,813,"GasA","GasA",822,843,0,1665,0,0,2,1,3,1,7,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,562,0,0,0,0,0,0,0,2008-05-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"652",652,70,0,9144,1,0,0,1,0,"Edwards",1,0,0,4,5,1940,1950,0,0,0,0,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Mn","Unf",0,"Unf",0,755,755,"GasA","GasA",755,755,0,1510,1,0,1,0,4,1,7,1,1940,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,296,120,0,0,0,0,0,0,2009-10-01,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"653",653,60,0,8820,1,0,0,1,0,"CollgCr",0,0,0,7,5,1996,1996,0,0,0,0,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,880,880,"GasA","GasA",909,807,0,1716,0,0,2,1,2,1,7,1,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,512,0,120,0,0,0,0,0,2009-07-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"654",654,50,1,10380,1,0,0,1,0,"IDOTRR",0,0,0,6,7,1906,1995,1,0,0,0,1995,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,756,756,"GasA","GasA",756,713,0,1469,0,0,1,0,3,1,7,0,1906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,216,57,0,239,0,0,0,0,2008-06-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"655",655,20,0,10528,1,1,0,1,0,"NoRidge",0,0,0,8,6,1995,1995,0,0,0,0,1995,"Hip","CompShg","MetalSd","MetalSd","BrkFace",660,"Gd","Gd","PConc","Gd","TA","Gd","GLQ",1696,"Unf",0,413,2109,"GasA","GasA",2113,0,0,2113,1,0,2,1,2,1,7,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,839,236,46,0,0,0,0,0,2008-08-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"656",656,160,1,1701,1,0,0,1,0,"BrDale",0,0,4,6,5,1971,1971,0,0,0,0,1971,"Gable","CompShg","HdBoard","ImStucc","BrkFace",381,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,525,525,"GasA","GasA",525,567,0,1092,0,0,1,1,3,1,6,0,1971,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,264,0,0,0,0,0,0,0,2010-03-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"657",657,20,0,10079,1,1,0,1,0,"NAmes",0,0,0,5,7,1959,2006,0,0,0,0,2006,"Gable","CompShg","HdBoard","HdBoard","BrkFace",54,"Gd","TA","CBlock","TA","TA","No","ALQ",806,"Unf",0,247,1053,"GasA","GasA",1053,0,0,1053,1,0,1,1,3,1,5,0,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,312,0,0,0,0,0,0,0,2008-08-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"658",658,70,0,7260,1,0,3,1,0,"Crawfor",0,0,0,7,6,1931,2000,0,0,0,1,2000,"Gable","CompShg","Stucco","Wd Shng","None",0,"TA","Fa","BrkTil","Gd","TA","No","Unf",0,"Unf",0,776,776,"GasA","GasA",851,651,0,1502,0,0,1,1,3,1,6,1,1931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,270,0,0,112,0,0,0,0,2008-02-01,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"659",659,50,0,17581,1,0,0,1,0,"NAmes",1,0,0,6,5,1948,1950,0,0,0,0,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,912,912,"GasA","GasA",912,546,0,1458,0,1,1,0,3,1,6,1,1948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,330,192,0,0,0,0,0,0,2010-01-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"660",660,20,0,10012,1,0,0,1,2,"Edwards",0,0,0,5,7,1964,1999,0,0,0,0,1999,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","PConc","TA","TA","No","BLQ",637,"Unf",0,849,1486,"GasA","GasA",1486,0,0,1486,1,0,1,0,3,1,7,0,1968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,480,0,0,0,0,0,0,0,2009-03-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"661",661,60,0,12384,1,0,0,1,3,"NWAmes",0,0,0,7,7,1976,1976,0,0,0,0,1976,"Gable","CompShg","Plywood","Plywood","BrkFace",233,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,793,793,"GasA","GasA",1142,793,0,1935,0,0,2,1,3,1,7,1,1976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,550,0,113,252,0,0,0,0,2007-11-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"662",662,60,0,46641,1,2,0,1,3,"NoRidge",0,0,0,8,7,1994,2005,0,0,0,0,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",528,"Gd","TA","PConc","Gd","Gd","No","GLQ",1361,"Rec",180,88,1629,"GasA","GasA",1686,762,0,2448,1,0,2,1,4,1,8,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,711,517,76,0,0,0,0,0,2009-07-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"663",663,20,0,13680,1,0,0,1,2,"NAmes",0,0,0,6,3,1968,1968,0,0,0,0,1968,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",216,"TA","TA","CBlock","Fa","Fa","No","Unf",0,"Unf",0,1392,1392,"GasA","GasA",1392,0,0,1392,1,0,1,0,2,1,5,2,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,576,0,0,240,0,0,0,0,2009-07-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"664",664,85,0,10102,1,0,0,1,0,"Edwards",0,0,0,4,5,1972,1972,0,0,0,0,1972,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Av","BLQ",920,"Rec",180,38,1138,"GasA","GasA",1181,0,0,1181,1,0,2,0,3,1,6,0,1974,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,588,0,0,180,0,0,0,0,2008-04-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"665",665,20,0,20945,1,2,0,1,3,"Somerst",3,0,0,8,5,2005,2006,0,0,0,0,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","Mn","GLQ",1721,"Unf",0,356,2077,"GasA","GasA",2097,0,0,2097,1,0,1,1,1,1,8,1,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1134,192,267,0,0,0,0,0,2006-01-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"666",666,60,0,11300,1,1,0,1,2,"Gilbert",0,0,0,8,5,2000,2000,0,0,0,0,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",40,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1406,1406,"GasA","GasA",1454,482,0,1936,0,0,2,1,3,1,7,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,504,188,124,0,0,0,0,0,2006-11-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"667",667,60,0,18450,1,1,0,1,0,"NAmes",0,0,0,6,5,1965,1979,0,0,0,0,1979,"Flat","Tar&Grv","Plywood","Plywood","BrkCmn",113,"TA","Gd","CBlock","Gd","TA","No","LwQ",187,"Rec",723,111,1021,"GasA","GasA",1465,915,0,2380,0,0,2,1,3,1,7,1,1965,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,596,0,265,0,0,0,0,0,2007-08-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"668",668,20,0,8190,1,0,0,1,0,"SawyerW",0,0,0,6,5,1994,1998,0,0,0,0,1998,"Gable","CompShg","HdBoard","HdBoard","BrkFace",258,"TA","TA","PConc","Gd","TA","No","GLQ",1138,"Unf",0,270,1408,"GasA","GasA",1679,0,0,1679,1,0,2,0,3,1,7,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,575,224,42,0,0,0,0,0,2008-10-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"669",669,20,0,14175,1,0,1,1,2,"Sawyer",0,0,0,5,6,1956,1987,0,0,0,1,1987,"Gable","CompShg","CemntBd","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",988,"Unf",0,200,1188,"GasA","GasA",1437,0,0,1437,1,0,1,1,3,1,6,1,1999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,576,304,0,0,0,0,0,0,2006-11-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"670",670,30,0,11680,1,0,0,1,0,"Crawfor",0,0,0,4,5,1922,1950,0,0,0,0,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,700,700,"GasA","GasA",1180,0,0,1180,0,0,1,0,2,1,5,1,1922,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,252,0,0,67,0,0,0,0,2006-07-01,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"671",671,60,0,8697,1,0,0,1,1,"CollgCr",0,0,0,6,5,2005,2005,0,0,0,0,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",193,"Unf",0,545,738,"GasA","GasA",738,738,0,1476,1,0,2,1,3,1,7,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,540,100,35,0,0,0,0,0,2009-02-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"672",672,70,4,6683,1,0,0,1,0,"Edwards",1,0,0,6,6,1925,1950,0,0,0,0,1950,"Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","TA","TA","No","BLQ",551,"Unf",0,121,672,"GasA","GasA",697,672,0,1369,1,0,2,0,3,1,6,0,1930,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300,147,0,0,0,0,0,0,2009-07-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"673",673,20,0,11250,1,1,0,1,0,"Veenker",0,0,0,6,6,1977,1977,0,0,0,0,1977,"Gable","CompShg","Plywood","Plywood","None",0,"Gd","TA","CBlock","Gd","TA","No","ALQ",767,"Unf",0,441,1208,"GasA","GasA",1208,0,0,1208,1,0,1,1,3,1,6,1,1977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,546,198,42,0,0,0,0,0,2006-06-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"674",674,20,0,14552,1,0,0,1,0,"Crawfor",0,0,0,6,7,1957,2004,0,0,0,0,2004,"Hip","CompShg","CemntBd","CmentBd","BrkFace",106,"TA","TA","PConc","TA","TA","No","GLQ",1186,"Unf",0,291,1477,"GasA","GasA",1839,0,0,1839,1,0,2,0,3,1,7,2,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,416,0,87,0,0,200,0,0,2007-06-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"675",675,20,0,9280,1,0,0,1,0,"NAmes",0,0,0,6,6,1965,1965,0,0,0,0,1965,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",892,"Unf",0,244,1136,"GasA","GasA",1136,0,0,1136,1,0,1,0,3,1,5,1,1965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,384,426,0,0,0,0,0,0,2008-07-01,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"676",676,160,0,2313,1,0,0,1,0,"NPkVill",0,0,4,6,6,1978,1978,0,0,0,0,1978,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",311,"Unf",0,544,855,"GasA","GasA",855,586,0,1441,0,0,2,1,3,1,7,1,1978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,440,28,0,0,0,0,0,0,2009-04-01,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"677",677,70,1,9660,1,0,0,1,0,"OldTown",0,0,0,4,2,1900,1950,1,0,0,0,1950,"Gable","CompShg","AsbShng","Stucco","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,1095,1095,"GasW","GasW",1095,679,0,1774,1,0,2,0,4,2,8,0,1920,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,779,0,0,90,0,0,0,0,2006-05-01,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
