"id","garagecars","garagearea","wooddecksf","openporchsf","enclosedporch","x3ssnporch","screenporch","poolarea","miscval","dtsold","paveddrive_fp","paveddrive_fy","saletype_fcon","saletype_fconld","saletype_fconli","saletype_fconlw","saletype_fcwd","saletype_fnew","saletype_foth","saletype_fwd","garagefinish_fnone","garagefinish_frfn","garagefinish_funf","garagecond_ffa","garagecond_fgd","garagecond_fnone","garagecond_fpo","garagecond_fta","garagequal_ffa","garagequal_fgd","garagequal_fnone","garagequal_fpo","garagequal_fta","poolqc_ffa","poolqc_fgd","poolqc_fnone","fence_fgdwo","fence_fmnprv","fence_fmnww","fence_fnone","miscfeature_fnone","miscfeature_fothr","miscfeature_fshed","miscfeature_ftenc","x1stflrsf","x2ndflrsf","lowqualfinsf","grlivarea","bsmtfullbath","bsmthalfbath","fullbath","halfbath","bedroomabvgr","kitchenabvgr","totrmsabvgrd","fireplaces","garageyrblt","heatingqc_ex","heatingqc_fa","heatingqc_gd","heatingqc_po","centralair_y","electrical_fusef","electrical_fusep","electrical_mix","electrical_sbrkr","garagetype_2types","garagetype_attchd","garagetype_basment","garagetype_builtin","garagetype_carport","garagetype_detchd","kitchenqual_ex","kitchenqual_fa","kitchenqual_gd","functional_maj1","functional_maj2","functional_min1","functional_min2","functional_mod","functional_sev","fireplacequ_ex","fireplacequ_fa","fireplacequ_gd","fireplacequ_po","fireplacequ_ta","yearremodadd","roofstyle","roofmatl","exterior1st","exterior2nd","masvnrtype","masvnrarea","exterqual","extercond","foundation","bsmtqual","bsmtcond","bsmtexposure","bsmtfintype1","bsmtfinsf1","bsmtfintype2","bsmtfinsf2","bsmtunfsf","totalbsmtsf","heating","mssubclass","mszoning","lotarea","street","lotshape","landcontour","utilities","lotconfig","neighborhood","condition1","condition2","bldgtype","overallqual","overallcond","yearbuilt","yearremodadd1","alley_grvl","alley_pave","landslope_sev","landslope_mod","saleprice"
"661",661,2,550,0,113,252,0,0,0,0,"2007-11-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1142,793,0,1935,0,0,2,1,3,1,7,1,1976,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1976,"Gable","CompShg","Plywood","Plywood","BrkFace",233,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,793,793,"GasA",60,1,12384,1,0,0,1,3,"NWAmes",0,0,0,7,7,1976,1976,0,0,0,0,197900
"662",662,3,711,517,76,0,0,0,0,0,"2009-07-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1686,762,0,2448,1,0,2,1,4,1,8,1,1994,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",528,"Gd","TA","PConc","Gd","Gd","No","GLQ",1361,"Rec",180,88,1629,"GasA",60,1,46641,1,2,0,1,3,"NoRidge",0,0,0,8,7,1994,2005,0,0,0,0,402000
"663",663,2,576,0,0,240,0,0,0,0,"2009-07-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1392,0,0,1392,1,0,1,0,2,1,5,2,1968,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1968,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",216,"TA","TA","CBlock","Fa","Fa","No","Unf",0,"Unf",0,1392,1392,"GasA",20,1,13680,1,0,0,1,2,"NAmes",0,0,0,6,3,1968,1968,0,0,0,0,110000
"664",664,2,588,0,0,180,0,0,0,0,"2008-04-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1181,0,0,1181,1,0,2,0,3,1,6,0,1974,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Av","BLQ",920,"Rec",180,38,1138,"GasA",85,1,10102,1,0,0,1,0,"Edwards",0,0,0,4,5,1972,1972,0,0,0,0,137500
"665",665,3,1134,192,267,0,0,0,0,0,"2006-01-01",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2097,0,0,2097,1,0,1,1,1,1,8,1,2005,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","Mn","GLQ",1721,"Unf",0,356,2077,"GasA",20,1,20945,1,2,0,1,3,"Somerst",3,0,0,8,5,2005,2006,0,0,0,0,423000
"666",666,2,504,188,124,0,0,0,0,0,"2006-11-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1454,482,0,1936,0,0,2,1,3,1,7,1,2000,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",40,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1406,1406,"GasA",60,1,11300,1,1,0,1,2,"Gilbert",0,0,0,8,5,2000,2000,0,0,0,0,230500
"667",667,2,596,0,265,0,0,0,0,0,"2007-08-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1465,915,0,2380,0,0,2,1,3,1,7,1,1965,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1979,"Flat","Tar&Grv","Plywood","Plywood","BrkCmn",113,"TA","Gd","CBlock","Gd","TA","No","LwQ",187,"Rec",723,111,1021,"GasA",60,1,18450,1,1,0,1,0,"NAmes",0,0,0,6,5,1965,1979,0,0,0,0,129000
"668",668,2,575,224,42,0,0,0,0,0,"2008-10-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1679,0,0,1679,1,0,2,0,3,1,7,1,1994,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1998,"Gable","CompShg","HdBoard","HdBoard","BrkFace",258,"TA","TA","PConc","Gd","TA","No","GLQ",1138,"Unf",0,270,1408,"GasA",20,1,8190,1,0,0,1,0,"SawyerW",0,0,0,6,5,1994,1998,0,0,0,0,193500
"669",669,2,576,304,0,0,0,0,0,0,"2006-11-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1437,0,0,1437,1,0,1,1,3,1,6,1,1999,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1987,"Gable","CompShg","CemntBd","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",988,"Unf",0,200,1188,"GasA",20,1,14175,1,0,1,1,2,"Sawyer",0,0,0,5,6,1956,1987,0,0,0,1,168000
"670",670,1,252,0,0,67,0,0,0,0,"2006-07-01",0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1180,0,0,1180,0,0,1,0,2,1,5,1,1922,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,700,700,"GasA",30,1,11680,1,0,0,1,0,"Crawfor",0,0,0,4,5,1922,1950,0,0,0,0,137500
"671",671,2,540,100,35,0,0,0,0,0,"2009-02-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,738,738,0,1476,1,0,2,1,3,1,7,0,2005,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",193,"Unf",0,545,738,"GasA",60,1,8697,1,0,0,1,1,"CollgCr",0,0,0,6,5,2005,2005,0,0,0,0,173500
"672",672,1,300,147,0,0,0,0,0,0,"2009-07-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,697,672,0,1369,1,0,2,0,3,1,6,0,1930,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,"Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","TA","TA","No","BLQ",551,"Unf",0,121,672,"GasA",70,3,6683,1,0,0,1,0,"Edwards",1,0,0,6,6,1925,1950,0,0,0,0,103600
"673",673,2,546,198,42,0,0,0,0,0,"2006-06-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1208,0,0,1208,1,0,1,1,3,1,6,1,1977,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1977,"Gable","CompShg","Plywood","Plywood","None",0,"Gd","TA","CBlock","Gd","TA","No","ALQ",767,"Unf",0,441,1208,"GasA",20,1,11250,1,1,0,1,0,"Veenker",0,0,0,6,6,1977,1977,0,0,0,0,165000
"674",674,2,416,0,87,0,0,200,0,0,"2007-06-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1839,0,0,1839,1,0,2,0,3,1,7,2,1957,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2004,"Hip","CompShg","CemntBd","CmentBd","BrkFace",106,"TA","TA","PConc","TA","TA","No","GLQ",1186,"Unf",0,291,1477,"GasA",20,1,14552,1,0,0,1,0,"Crawfor",0,0,0,6,7,1957,2004,0,0,0,0,257500
"675",675,1,384,426,0,0,0,0,0,0,"2008-07-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1136,0,0,1136,1,0,1,0,3,1,5,1,1965,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1965,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",892,"Unf",0,244,1136,"GasA",20,1,9280,1,0,0,1,0,"NAmes",0,0,0,6,6,1965,1965,0,0,0,0,140000
"676",676,2,440,28,0,0,0,0,0,0,"2009-04-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,855,586,0,1441,0,0,2,1,3,1,7,1,1978,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1978,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",311,"Unf",0,544,855,"GasA",160,1,2313,1,0,0,1,0,"NPkVill",0,0,4,6,6,1978,1978,0,0,0,0,148500
"677",677,3,779,0,0,90,0,0,0,0,"2006-05-01",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1095,679,0,1774,1,0,2,0,4,2,8,0,1920,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1950,"Gable","CompShg","AsbShng","Stucco","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,1095,1095,"GasW",70,2,9660,1,0,0,1,0,"OldTown",0,0,0,4,2,1900,1950,1,0,0,0,87000
"678",678,1,240,316,0,120,0,0,0,0,"2009-05-01",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,792,0,0,792,0,0,1,0,2,1,5,0,1924,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,768,768,"GasA",30,1,9074,1,0,0,1,0,"OldTown",0,0,0,5,8,1924,2006,0,0,0,0,109500
"679",679,3,834,322,82,0,0,0,0,0,"2009-07-01",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2046,0,0,2046,0,0,2,1,3,1,7,1,2008,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",464,"Gd","TA","PConc","Ex","TA","Mn","Unf",0,"Unf",0,2046,2046,"GasA",20,1,11924,1,1,0,1,0,"StoneBr",0,0,0,8,5,2008,2008,0,0,0,0,372500
"680",680,2,572,0,0,0,0,0,0,0,"2007-10-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,988,0,0,988,1,0,1,0,3,1,5,0,1963,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",57,"TA","TA","CBlock","TA","TA","No","Rec",827,"Unf",0,161,988,"GasA",20,1,9945,1,1,0,1,0,"Sawyer",0,0,0,5,5,1961,1961,0,0,0,0,128500
"681",681,1,264,80,0,0,0,0,0,0,"2010-05-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,923,0,0,923,0,0,2,0,2,1,5,1,1980,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1980,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","BLQ",543,"BLQ",119,261,923,"GasA",120,1,8062,1,0,0,1,0,"SawyerW",0,0,3,6,5,1980,1980,0,0,0,0,143000
"682",682,1,281,0,0,56,0,0,0,0,"2009-07-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,848,672,0,1520,0,0,1,0,3,1,6,0,1968,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"Gable","CompShg","VinylSd","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",182,"Unf",0,611,793,"GasA",50,3,4555,1,2,1,1,0,"SWISU",0,0,0,5,5,1932,2000,0,1,0,0,159434
"683",683,2,431,307,0,0,0,0,0,0,"2008-11-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1291,0,0,1291,1,0,1,0,2,1,6,1,1996,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1997,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",1003,"Unf",0,288,1291,"GasA",120,1,2887,1,0,3,1,0,"ClearCr",0,0,0,6,5,1996,1997,0,0,0,0,173000
"684",684,3,702,257,45,0,0,0,0,0,"2007-07-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1668,0,0,1668,1,0,2,0,3,1,7,1,2002,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2002,"Hip","CompShg","VinylSd","VinylSd","Stone",215,"Gd","TA","PConc","Gd","TA","Av","GLQ",1059,"Unf",0,567,1626,"GasA",20,1,11338,1,1,0,1,2,"CollgCr",0,0,0,9,5,2002,2002,0,0,0,0,285000
"685",685,2,486,0,81,0,0,0,0,0,"2010-06-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1195,644,0,1839,0,0,2,1,4,1,7,0,1998,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",30,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1195,1195,"GasA",60,1,16828,1,2,0,1,3,"NoRidge",0,0,0,7,5,1998,1998,0,0,0,0,221000
"686",686,2,577,219,0,0,0,0,0,0,"2007-09-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1190,900,0,2090,1,0,2,0,3,1,6,1,1984,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1984,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","Gd","TA","Mn","GLQ",828,"LwQ",182,180,1190,"GasA",160,1,5062,1,1,0,1,3,"StoneBr",0,0,3,7,5,1984,1984,0,0,0,0,207500
"687",687,2,578,144,105,0,0,0,0,0,"2007-08-01",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,874,887,0,1761,0,0,3,0,3,1,7,0,2007,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,874,874,"GasA",60,4,10291,1,0,0,1,0,"Somerst",0,0,0,7,6,2007,2007,0,0,0,0,227875
"688",688,2,480,0,60,0,0,0,0,0,"2007-03-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,551,551,0,1102,0,0,2,1,2,1,4,0,2004,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",239,"Unf",0,312,551,"GasA",160,4,5105,1,2,0,1,1,"Somerst",0,0,3,7,5,2004,2004,0,0,0,0,148800
"689",689,2,567,140,0,0,0,0,0,0,"2007-10-01",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1419,0,0,1419,1,0,2,0,2,1,7,1,2007,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2007,"Gable","CompShg","MetalSd","MetalSd","BrkFace",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",945,"Unf",0,474,1419,"GasA",20,1,8149,1,0,3,1,0,"StoneBr",0,0,0,8,6,2007,2007,0,0,0,0,392000
"690",690,2,460,192,28,0,0,0,0,0,"2007-06-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1362,0,0,1362,0,0,2,0,2,1,6,1,2005,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",256,"Gd","TA","PConc","Gd","TA","Av","ALQ",20,"Unf",0,1342,1362,"GasA",120,1,7638,1,1,0,1,2,"NridgHt",0,0,3,6,5,2005,2006,0,0,0,0,194700
"691",691,2,420,149,0,0,0,0,0,0,"2008-05-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,848,0,0,848,1,0,1,0,1,1,3,1,2004,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",147,"Gd","TA","PConc","Gd","TA","Gd","GLQ",697,"Unf",0,151,848,"GasA",120,2,4426,1,0,0,1,0,"CollgCr",0,0,3,6,5,2004,2004,0,0,0,0,141000
"692",692,3,832,382,50,0,0,0,0,0,"2007-01-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2444,1872,0,4316,0,1,3,1,4,1,10,2,1994,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,"Gable","WdShngl","HdBoard","HdBoard","BrkFace",1170,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1455,"Unf",0,989,2444,"GasA",60,1,21639,1,1,0,1,2,"NoRidge",0,0,0,10,6,1994,1995,0,0,0,0,755000
"693",693,2,628,320,27,0,0,0,0,0,"2006-04-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1238,1281,0,2519,1,0,2,1,4,1,9,2,1989,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1990,"Hip","CompShg","MetalSd","MetalSd","BrkFace",293,"Gd","TA","PConc","Gd","TA","Gd","GLQ",965,"Unf",0,245,1210,"GasA",60,1,26220,1,1,0,1,0,"Timber",0,0,0,7,5,1989,1990,0,0,0,1,335000
"694",694,1,326,0,0,112,0,0,0,0,"2006-12-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1073,0,0,1073,0,0,1,0,2,1,4,0,1968,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1073,1073,"GasA",30,1,5460,1,0,0,1,2,"OldTown",0,0,0,5,6,1921,1968,0,0,1,0,108480
"695",695,2,576,112,0,0,0,0,0,0,"2009-04-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1067,472,0,1539,0,0,1,1,3,1,5,0,1995,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Fa","BrkTil","TA","TA","No","Unf",0,"Unf",0,927,927,"GasA",50,2,6171,1,0,0,1,2,"BrkSide",0,0,0,5,6,1936,1950,0,0,0,0,141500
"696",696,2,551,125,0,0,0,0,0,0,"2006-07-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1137,0,0,1137,1,0,2,0,2,1,5,1,1987,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1987,"Gable","CompShg","HdBoard","HdBoard","BrkFace",72,"TA","TA","CBlock","Gd","Gd","No","GLQ",980,"LwQ",40,92,1112,"GasA",20,1,13865,1,1,0,1,0,"Timber",0,0,0,6,6,1987,1987,0,0,0,0,176000
"697",697,1,205,0,0,129,0,0,0,0,"2006-06-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,616,0,0,616,0,0,1,0,2,1,4,0,1921,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",616,"None",0,0,616,"GasA",30,2,6050,1,0,0,1,0,"BrkSide",0,0,0,5,7,1921,1950,0,0,0,0,89000
"698",698,1,308,0,0,0,0,0,0,0,"2006-09-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1148,0,0,1148,0,1,1,0,2,1,6,0,1952,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Ex","Gd","Mn","LwQ",210,"ALQ",551,219,980,"GasA",20,1,6477,1,1,0,1,0,"Edwards",0,0,0,5,7,1952,1952,0,0,0,0,123500
"699",699,1,336,416,144,0,0,0,0,0,"2010-04-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,894,0,0,894,1,0,1,0,3,1,5,1,1973,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","GLQ",553,"BLQ",117,224,894,"GasA",20,1,8515,1,0,0,1,0,"Sawyer",3,0,0,5,8,1965,2009,0,0,0,0,138500
"700",700,2,530,156,158,0,0,0,0,0,"2008-07-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1391,0,0,1391,0,0,2,0,2,1,5,0,2004,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",16,"Unf",0,1375,1391,"GasA",120,4,4341,1,2,0,1,0,"Somerst",0,0,3,7,5,2004,2004,0,1,0,0,196000
"701",701,3,765,270,78,0,0,0,0,0,"2006-05-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1800,0,0,1800,1,0,2,0,3,1,7,1,2002,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2002,"Hip","CompShg","VinylSd","VinylSd","BrkFace",630,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1274,"Unf",0,526,1800,"GasA",20,1,14416,1,0,0,1,0,"Timber",0,0,0,8,5,2002,2002,0,0,0,0,312500
