"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
931,"20","RL",73,8925,"Pave","None","IRG","HLS","AllPub","NotCulD","Gtl","High","Med","Norm","Fam","Med","8","5",2007,2007,"Low","Low","VinylSd","VinylSd","None",0,"Gd","TA","Other","Gd","High","Med","High",16,"Unf",0,1450,1466,"GasA","Ex","Y","High",1466,0,0,1466,0,0,2,0,3,1,"Gd",7,"High",0,"Low","High",2007,"Fin",3,610,"TA","TA","Y",100,18,0,0,0,0,"Low","None","None",0,7,2009,"Med","Med_High",201000
932,"20","RL",70,9100,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam","Med","5","6",1965,1965,"Low","Low","VinylSd","VinylSd","None",0,"TA","TA","Stone","TA","High","No","Low",338,"Rec",466,121,925,"GasA","Ex","Y","High",925,0,0,925,0,1,1,0,2,1,"TA",5,"High",0,"Low","Med",1965,"Unf",1,429,"TA","TA","Y",0,0,0,0,0,0,"Low","Med","None",0,7,2009,"Med","Med_High",117500
933,"20","RL",84,11670,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","High","High","Norm","Fam","Med","9","5",2006,2006,"Med","Low","VinylSd","High","Stone",302,"Ex","TA","Other","Ex","High","No","Med",0,"Unf",0,1905,1905,"GasA","Ex","Y","High",1905,0,0,1905,0,0,2,0,3,1,"Ex",8,"High",1,"TA","High",2006,"Fin",3,788,"TA","TA","Y",0,191,0,0,0,0,"Low","None","None",0,3,2007,"Med","Med_High",320000
934,"20","RL",63,8487,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","Med","7","5",2004,2004,"Low","Low","VinylSd","VinylSd","BrkFace",210,"Gd","TA","Other","Gd","High","Med","High",20,"Unf",0,1480,1500,"GasA","Ex","Y","High",1500,0,0,1500,0,0,2,0,3,1,"Gd",6,"High",0,"Low","High",2004,"RFn",2,570,"TA","TA","Y",192,36,0,0,0,0,"Low","None","None",0,8,2009,"Med","Med_High",190000
935,"20","RL",313,27650,"Pave","None","IRG","HLS","AllPub","NotCulD","Othr","Med_Low","High","Norm","Fam","Med","7","7",1960,2007,"Med","Low","Med","Low","None",0,"TA","TA","Stone","Gd","High","Gd","High",425,"Unf",0,160,585,"GasA","Ex","Y","High",2069,0,0,2069,1,0,2,0,4,1,"Gd",9,"High",1,"TA","High",1960,"RFn",2,505,"TA","TA","Y",0,0,0,0,0,0,"Low","None","None",0,11,2008,"Med","Med_High",242000
936,"30","RL",52,5825,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam","Med","4","5",1926,1953,"Low","Low","Med","Low","BrkFace",108,"TA","Gd","Other","None","High","Med","Med",0,"Unf",0,600,600,"GasA","Med","Y","High",747,0,0,747,0,0,1,0,1,1,"TA",5,"High",0,"Low","Med",1953,"Unf",2,528,"TA","TA","Y",0,0,32,0,0,0,"Low","None","None",0,6,2006,"Med","Med_High",79900
937,"20","RL",67,10083,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam","Med","7","5",2003,2003,"Low","Low","VinylSd","VinylSd","BrkFace",261.6724,"Gd","TA","Other","Gd","High","No","High",833,"Unf",0,343,1176,"GasA","Ex","Y","High",1200,0,0,1200,1,0,2,0,2,1,"Gd",5,"High",0,"Low","High",2003,"RFn",2,555,"TA","TA","Y",0,41,0,0,0,0,"Low","None","None",0,8,2009,"Med","Med_High",184900
938,"60","RL",75,9675,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam","High","7","5",2005,2005,"Low","Low","VinylSd","VinylSd","None",0,"Gd","TA","Other","Gd","High","Med","High",341,"Unf",0,772,1113,"GasA","Ex","Y","High",1113,858,0,1971,0,0,2,1,3,1,"Gd",8,"High",1,"TA","High",2005,"RFn",2,689,"TA","TA","Y",0,48,0,0,0,0,"Low","None","None",0,2,2009,"Med","Med_High",253000
939,"60","RL",73,8760,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","High","7","5",2006,2006,"Low","Low","VinylSd","VinylSd","None",0,"Gd","TA","Other","Gd","High","Med","High",464,"Unf",0,927,1391,"GasA","Ex","Y","High",1391,571,0,1962,0,0,2,1,3,1,"Gd",7,"High",0,"Low","High",2006,"RFn",3,868,"TA","TA","Y",0,90,0,0,0,0,"Low","None","None",0,8,2006,"High","High",239799
940,"70","RL",107.18520965035,24090,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","High","7","7",1940,1950,"Low","Low","Med","Low","None",0,"TA","Gd","Stone","TA","High","Med","Med",0,"Unf",0,1032,1032,"GasA","Ex","Y","High",1207,1196,0,2403,0,0,2,0,4,1,"TA",10,"High",2,"TA","High",1940,"Unf",1,349,"TA","TA","Y",56,0,318,0,0,0,"Low","None","None",0,6,2010,"Med","Med_High",244400
941,"90","RL",55,12640,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med","Med","Norm","fmCon","Med","6","5",1976,1976,"Low","Low","Highest","Med","None",0,"TA","TA","Stone","TA","High","Gd","Low",936,"LwQ",396,396,1728,"GasA","Med","Y","High",1728,0,0,1728,0,0,2,0,4,2,"TA",8,"High",0,"Low","High",1976,"Unf",2,574,"TA","TA","Y",40,0,0,0,0,0,"Low","None","None",0,7,2006,"Med","Med_High",150900
942,"60","RL",66.815993009315,8755,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","High","Norm","Fam","High","7","5",1999,1999,"Low","Low","VinylSd","VinylSd","BrkFace",298,"Gd","TA","Other","Gd","High","No","Med",772,"Unf",0,220,992,"GasA","Ex","Y","High",1022,1038,0,2060,1,0,2,1,3,1,"Gd",8,"High",1,"TA","Highest",1999,"RFn",2,390,"TA","TA","Y",0,0,0,168,0,0,"Low","High","None",0,6,2009,"Med","Med_High",214000
943,"90","RL",42,7711,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","fmCon","Med","4","Low",1977,1977,"Low","Low","Med","Low","None",0,"TA","TA","Other","Gd","High","Gd","High",1440,"Unf",0,0,1440,"GasA","Med","Y","High",1440,0,0,1440,2,0,2,0,4,2,"TA",8,"High",0,"Low","Low",9999,"None",0,0,"None","None","N",321,0,0,0,0,0,"Low","None","None",0,8,2007,"Low","Med",150000
944,"90","RL",100,25000,"Pave","None","Reg","Low","AllPub","NotCulD","Gtl","Med","Med","Norm","fmCon","Med","5","4",1967,1967,"Low","Low","High","Med","None",0,"TA","TA","Stone","TA","High","Med","Med",0,"Unf",0,1632,1632,"GasA","Med","Y","High",1632,0,0,1632,0,0,2,0,4,2,"TA",8,"High",0,"Low","High",1967,"Unf",2,576,"TA","TA","P",0,0,0,0,0,0,"Low","None","None",0,6,2007,"Med","Med_High",143000
945,"20","RL",81.6105803925963,14375,"Pave","None","IRG","Lvl","NoSeWa","CulD","Gtl","High","Med","Norm","Fam","Med","6","6",1958,1958,"Low","Low","High","Med","BrkFace",541,"TA","TA","Stone","TA","High","No","High",111,"Rec",354,354,819,"GasA","Med","Y","Med",1344,0,0,1344,0,1,1,0,3,1,"Gd",7,"High",1,"TA","Med",1958,"RFn",2,525,"TA","TA","Y",0,118,0,0,233,0,"Low","None","None",0,1,2009,"Med","Med",137500
946,"50","Othr",98,8820,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam","Low","5","6",1890,1996,"Med","Low","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","High","No","Low",1088,"Unf",0,0,1088,"GasA","Med","Y","High",1188,561,120,1869,0,0,1,0,2,1,"TA",7,"High",0,"Low","Med",1963,"Unf",2,456,"TA","TA","Y",48,0,244,0,0,0,"Low","Low","None",0,9,2009,"Med","Med_High",124900
947,"80","RL",70,8163,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam","Med","5","6",1959,1959,"Low","Low","High","Med","BrkFace",128,"TA","Gd","Stone","TA","High","Med","Med",748,"BLQ",294,102,1144,"GasA","Med","Y","High",1144,0,0,1144,1,0,1,0,3,1,"TA",6,"High",1,"TA","High",1959,"RFn",1,796,"TA","TA","Y",86,0,0,0,0,0,"Low","None","None",0,3,2006,"Med","Med_High",143000
948,"20","RL",85,14536,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam","Med","8","5",2002,2003,"Med","Low","VinylSd","VinylSd","BrkFace",236,"Gd","TA","Other","Gd","High","Med","High",1300,"Unf",0,316,1616,"GasA","Ex","Y","High",1629,0,0,1629,1,0,2,0,3,1,"Gd",9,"High",1,"TA","High",2002,"Fin",3,808,"TA","TA","Y",0,252,0,0,0,0,"Low","None","None",0,11,2007,"Med","Med_High",270000
949,"60","RL",65,14006,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","High","7","5",2002,2002,"Low","Low","VinylSd","VinylSd","BrkFace",144,"Gd","TA","Other","Gd","High","None","Med",0,"Unf",0,936,936,"GasA","Ex","Y","High",936,840,0,1776,0,0,2,1,3,1,"Gd",7,"High",1,"TA","High",2002,"RFn",2,474,"TA","TA","Y",144,96,0,0,0,0,"Low","None","None",0,2,2006,"Med","Med_High",192500
950,"20","RL",78,9360,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam","Med","6","7",1972,2006,"Med","Low","Highest","Med","None",0,"TA","TA","Stone","TA","High","No","Med",982,"Unf",0,179,1161,"GasA","Med","Y","High",1381,0,0,1381,1,0,1,1,3,1,"Gd",5,"High",1,"TA","High",1972,"RFn",2,676,"TA","TA","Y",0,0,0,0,0,0,"Low","None","None",0,3,2010,"Med","Med_High",197500
951,"20","RL",60,7200,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam","Med","5","8",1950,2002,"Low","Low","VinylSd","VinylSd","None",0,"TA","TA","Stone","TA","High","No","Med",398,"BLQ",149,317,864,"GasA","Med","Y","High",864,0,0,864,1,0,1,0,3,1,"Gd",5,"High",0,"Low","Med",1980,"RFn",2,720,"TA","TA","Y",194,0,0,0,0,0,"Low","None","None",0,7,2007,"Med","Med_High",129000
952,"20","Othr",60,7800,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam","Med","5","5",1965,1965,"Low","Low","VinylSd","VinylSd","None",0,"TA","TA","Stone","TA","High","No","Low",641,"Unf",0,187,828,"GasA","Med","Y","High",965,0,0,965,1,0,1,0,3,1,"TA",6,"High",0,"Low","Med",1979,"Unf",1,300,"TA","TA","Y",421,0,0,0,0,0,"Low","Med","None",0,7,2006,"Med","Med",119900
953,"85","RL",60,7200,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","Low","5","8",1972,2003,"Low","Low","Med","Med","None",0,"TA","Gd","Stone","Gd","High","Med","High",660,"Unf",0,108,768,"GasA","Med","Y","High",768,0,0,768,0,1,1,0,2,1,"TA",5,"High",0,"Low","Med",1974,"Fin",1,396,"TA","TA","Y",192,0,0,0,0,0,"Low","Med","None",0,4,2009,"Med","Med_High",133900
954,"60","RL",72.9233671604204,11075,"Pave","None","IRG","Lvl","AllPub","NotCulD","Othr","Med","Med","Norm","Fam","High","5","4",1969,1969,"Low","Low","High","Med","BrkFace",232,"TA","TA","Stone","TA","High","Med","Med",562,"LwQ",193,29,784,"GasA","Ex","Y","High",1168,800,0,1968,0,1,2,1,4,1,"TA",7,"Med",1,"Low","High",1969,"RFn",2,530,"TA","TA","Y",305,189,0,0,0,0,"Low","Med","Shed",400,9,2008,"Med","Med_High",172000
955,"90","RL",35,9400,"Pave","None","IRG","Lvl","AllPub","CulD","Gtl","Low","Med","Norm","fmCon","Low","6","5",1975,1975,"Med","Low","Med","Med","BrkFace",250,"TA","TA","Stone","Gd","High","Gd","High",945,"Unf",0,0,945,"GasA","Med","Y","High",980,0,0,980,0,2,2,0,4,0,"TA",4,"High",0,"Low","Low",9999,"None",0,0,"None","None","Y",0,0,0,0,0,0,"Low","None","None",0,10,2006,"Med","Low",127500
956,"90","Othr",82,7136,"Pave","None","IRG","HLS","AllPub","NotCulD","Gtl","Med_High","Med","Norm","fmCon","High","6","6",1946,1950,"Low","Low","Med","Low","BrkFace",423,"TA","TA","Stone","Gd","High","No","Low",484,"Unf",0,495,979,"GasA","Med","N","Med",979,979,0,1958,0,0,2,0,4,2,"TA",8,"High",0,"Low","High",1946,"Unf",2,492,"TA","TA","Y",0,0,0,0,0,0,"Low","None","None",0,8,2007,"Med","Med_High",145000
957,"160","Othr",24,1300,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam","High","6","6",1980,1980,"Low","Low","Med","Low","None",0,"TA","TA","Stone","Gd","High","No","Med",285,"Unf",0,276,561,"GasA","Med","Y","High",561,668,0,1229,0,0,1,1,2,1,"TA",5,"High",1,"TA","High",1980,"Fin",2,462,"TA","TA","Y",150,0,0,0,0,0,"Low","High","None",0,5,2009,"Med","Med_High",124000
958,"20","RL",70,7420,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam","Med","5","5",1962,1962,"Med","Low","Med","Low","None",0,"TA","TA","Stone","TA","High","No","Low",417,"Unf",0,640,1057,"GasA","Med","Y","High",1057,0,0,1057,0,0,1,0,3,1,"TA",6,"High",0,"Low","Med",1977,"Fin",2,576,"TA","TA","Y",0,0,0,0,0,0,"Low","None","None",0,4,2007,"Med","Med_High",132000
959,"20","RL",65,8450,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","Med","7","5",2003,2003,"Low","Low","VinylSd","VinylSd","None",0,"Gd","TA","Other","Gd","High","Med","High",699,"Unf",0,638,1337,"GasA","Ex","Y","High",1337,0,0,1337,1,0,2,0,3,1,"Gd",6,"High",0,"Low","High",2003,"RFn",2,531,"TA","TA","Y",0,39,0,0,0,0,"Low","None","None",0,10,2007,"Med","Med_High",185000
960,"160","FV",24,2572,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","fmCon","High","7","5",1999,1999,"Med","Low","Med","Low","None",0,"Gd","TA","Other","Gd","High","No","Med",604,"Unf",0,92,696,"GasA","Ex","Y","High",696,720,0,1416,1,0,2,1,3,1,"Gd",6,"High",0,"Low","Med",1999,"Unf",2,484,"TA","TA","Y",0,44,0,0,0,0,"Low","None","None",0,5,2010,"Med","Med_High",155000
961,"20","RL",50,7207,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam","Med","5","7",1958,2008,"Low","Low","Med","Med","None",0,"TA","Gd","Stone","TA","High","Gd","Low",696,"Unf",0,162,858,"GasA","Med","Y","High",858,0,0,858,1,0,1,0,2,1,"TA",4,"High",0,"Low","Low",9999,"None",0,0,"None","None","Y",117,0,0,0,0,0,"Low","None","None",0,2,2010,"Med","Med_High",116500
962,"60","RL",75.9559943251073,12227,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","High","Norm","Fam","High","6","7",1977,1995,"Low","Low","High","Med","BrkFace",424,"TA","Gd","Stone","Gd","High","No","Med",896,"Unf",0,434,1330,"GasA","Med","Y","High",1542,1330,0,2872,1,0,2,1,4,1,"TA",11,"High",1,"TA","High",1977,"Fin",2,619,"TA","TA","Y",550,282,0,0,0,0,"Low","None","None",0,7,2008,"Med","Med_High",272000
963,"160","RL",24,2308,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med","Med","Norm","Fam","High","6","6",1976,1976,"Low","Low","Highest","Low","None",0,"TA","TA","Stone","Gd","High","No","Med",556,"Unf",0,248,804,"GasA","Med","Y","High",804,744,0,1548,1,0,2,1,3,1,"Gd",7,"High",1,"TA","Med",1976,"Unf",2,440,"TA","TA","Y",48,0,0,0,0,0,"Low","None","None",0,7,2007,"Med","Med_High",155000
964,"20","RL",122,11923,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","Med","9","5",2007,2007,"Low","Low","VinylSd","VinylSd","None",0,"Gd","TA","Other","Ex","High","No","Med",0,"Unf",0,1800,1800,"GasA","Ex","Y","High",1800,0,0,1800,0,0,2,0,2,1,"Ex",7,"High",0,"Low","High",2007,"Fin",2,702,"TA","TA","Y",288,136,0,0,0,0,"Low","None","None",0,5,2009,"Med","Med_High",239000
965,"60","RL",80,11316,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam","High","7","5",2002,2003,"Low","Low","VinylSd","VinylSd","BrkFace",44,"Gd","TA","Other","Gd","High","No","High",624,"Unf",0,193,817,"GasA","Ex","Y","High",824,1070,0,1894,1,0,2,1,4,1,"Gd",8,"High",1,"TA","Highest",2002,"Fin",2,510,"TA","TA","Y",0,40,0,0,0,0,"Low","None","None",0,2,2010,"Med","Med_High",214900
966,"60","RL",65,10237,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam","High","6","5",2005,2007,"Low","Low","VinylSd","VinylSd","None",0,"Gd","TA","Other","Gd","High","No","Med",0,"Unf",0,783,783,"GasA","Ex","Y","High",783,701,0,1484,0,0,2,1,3,1,"Gd",8,"High",1,"TA","High",2005,"Fin",2,393,"TA","TA","Y",0,72,0,0,0,0,"Low","None","None",0,7,2007,"High","High",178900
967,"50","RL",130,9600,"Pave","None","IRG","HLS","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","Low","5","7",1940,1950,"Low","Low","Med","Low","None",0,"Gd","Gd","BrkTil","TA","Med","No","Low",428,"Unf",0,300,728,"GasA","Ex","Y","High",976,332,0,1308,1,0,1,1,2,1,"TA",7,"Med",2,"TA","Med",1940,"Unf",1,256,"TA","TA","Y",0,70,0,0,0,0,"Low","None","None",0,6,2009,"Med","Med_High",160000
968,"20","RL",63.222645717824,7390,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam","Med","5","7",1955,1955,"Med","Low","Med","Low","BrkFace",151,"TA","TA","Stone","TA","High","No","Med",902,"Unf",0,196,1098,"GasA","Med","Y","High",1098,0,0,1098,1,0,1,0,3,1,"TA",6,"High",0,"Low","High",1955,"Unf",1,260,"TA","TA","Y",0,0,0,0,0,0,"Low","None","None",0,7,2008,"Med","Med_High",135000
969,"50","Othr",50,5925,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam","Low","3","6",1910,1950,"Low","Low","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","High","No","Med",0,"Unf",0,600,600,"Grav","Med","N","High",600,368,0,968,0,0,1,0,2,1,"TA",6,"High",0,"Low","Low",9999,"None",0,0,"None","None","Y",0,0,0,0,0,0,"Low","Med","None",0,5,2009,"Med","Med",37900
970,"190","RL",75,10382,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","fmCon","Med","6","5",1958,1958,"Med","Low","High","Med","BrkFace",105,"TA","Po","Stone","TA","High","Gd","Med",513,"Unf",0,75,588,"GasA","Med","Y","High",1095,0,0,1095,1,0,1,0,2,1,"TA",6,"High",0,"Low","High",1958,"RFn",1,264,"TA","TA","Y",0,0,0,0,0,0,"Low","None","None",0,3,2006,"Med","Med_High",140000
971,"50","RL",60,10800,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam","Low","4","4",1949,1950,"Low","Low","Low","Lowest","None",0,"TA","TA","Stone","TA","High","No","Med",0,"Unf",0,720,720,"GasA","Med","N","Med",720,472,0,1192,0,0,1,1,4,1,"TA",6,"High",0,"Low","Low",9999,"None",0,0,"None","None","Y",0,0,0,0,0,0,"Low","None","None",0,12,2006,"Med","Med",135000
972,"160","RL",36,2268,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lux","Med","Norm","fmCon","High","7","5",2003,2004,"Low","Low","VinylSd","Low","Stone",106,"Gd","TA","Other","Gd","High","No","High",567,"Unf",0,197,764,"GasA","Ex","Y","High",764,862,0,1626,0,0,2,0,2,1,"Gd",6,"High",0,"Low","Highest",2003,"RFn",2,474,"TA","TA","Y",0,27,0,0,0,0,"Low","None","None",0,7,2009,"Med","Med_High",173000
973,"120","RL",55,7892,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam","Med","6","5",1979,1979,"Low","Low","Highest","Med","None",0,"TA","TA","Stone","Gd","High","No","Med",0,"Unf",0,918,918,"GasA","Med","Y","High",918,0,0,918,0,0,2,0,2,1,"TA",5,"High",1,"TA","High",1979,"Unf",1,264,"TA","TA","Y",28,0,0,0,0,0,"Low","None","None",0,4,2010,"Med","Med_High",99500
974,"20","FV",95,11639,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam","Med","7","5",2007,2008,"Low","Low","CemntBd","Highest","BrkFace",261.6724,"Gd","TA","Other","Gd","High","No","Med",0,"Unf",0,1428,1428,"GasA","Ex","Y","High",1428,0,0,1428,0,0,2,0,3,1,"Gd",6,"High",0,"Low","High",2007,"Fin",2,480,"TA","TA","Y",0,120,0,0,0,0,"Low","None","None",0,12,2008,"High","High",182000
975,"70","RL",60,11414,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Low","Med","Feedr","Fam","High","7","8",1910,1993,"Low","Low","High","Med","None",0,"TA","Gd","BrkTil","Gd","High","No","Med",0,"Unf",0,728,728,"GasA","Med","N","High",1136,883,0,2019,0,0,1,0,3,1,"Gd",8,"High",0,"Low","Med",1997,"Unf",2,532,"TA","TA","Y",509,135,0,0,0,0,"Low","High","None",0,10,2009,"Med","Med_High",167500
976,"160","FV",50.7472810186479,2651,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","fmCon","High","7","5",2000,2000,"Low","Low","Med","Low","None",0,"Gd","TA","Other","Gd","High","No","High",641,"Unf",0,32,673,"GasA","Ex","Y","High",673,709,0,1382,1,0,2,1,3,1,"Gd",6,"High",0,"Low","Med",2000,"Unf",2,490,"TA","TA","Y",153,50,0,0,0,0,"Low","None","None",0,4,2006,"Med","Med_High",165000
977,"30","RL",51,5900,"Pave","None","IRG","Bnk","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam","Med","4","7",1923,1958,"Low","Low","Med","Low","None",0,"TA","TA","Other","Gd","High","No","Med",0,"Unf",0,440,440,"GasA","Med","Y","Med",869,0,0,869,0,0,1,0,2,1,"Fa",4,"High",0,"Low","Low",9999,"None",0,0,"None","None","Y",0,0,0,0,0,0,"Low","None","None",0,8,2006,"Med","Med_High",85500
978,"120","FV",35,4274,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam","Med","7","5",2006,2007,"Low","Low","VinylSd","VinylSd","BrkFace",261.6724,"Gd","TA","Other","Gd","High","No","High",1106,"Unf",0,135,1241,"GasA","Ex","Y","High",1241,0,0,1241,1,0,1,1,1,1,"Gd",4,"High",0,"Low","High",2007,"Fin",2,569,"TA","TA","Y",0,116,0,0,0,0,"Low","None","None",0,11,2007,"High","High",199900
979,"20","RL",68,9450,"Pave","None","Reg","Bnk","AllPub","NotCulD","Othr","Low","Med","Norm","Fam","Med","4","5",1954,1954,"Low","Low","Med","Low","None",0,"TA","TA","Stone","TA","High","No","Low",552,"Unf",0,342,894,"GasA","Ex","Y","High",894,0,0,894,0,0,1,0,3,1,"TA",5,"High",0,"Low","Med",1999,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,"Low","None","None",0,5,2007,"Med","Med",110000
980,"20","RL",80,8816,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Low","Norm","Fam","Med","5","6",1963,1963,"Low","Low","VinylSd","VinylSd","None",0,"TA","TA","Other","TA","High","No","Low",651,"Unf",0,470,1121,"GasA","Med","Y","High",1121,0,0,1121,1,0,1,0,3,1,"TA",5,"High",0,"Low","Med",1963,"Unf",2,480,"TA","TA","Y",0,80,0,0,0,0,"Low","Med","None",0,6,2009,"Med","Med_High",139000
981,"85","RL",75.6795829949926,12122,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam","Low","7","9",1961,2007,"Low","Low","CemntBd","Highest","Stone",210,"Ex","TA","Stone","TA","High","Med","Med",867,"Unf",0,77,944,"GasA","Med","Y","High",999,0,0,999,1,0,1,0,3,1,"Ex",6,"High",0,"Low","High",1961,"RFn",2,588,"TA","TA","Y",144,76,0,0,0,0,"Low","None","None",0,7,2008,"Med","Med_High",178400
982,"60","RL",98,12203,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Lux","Med","Norm","Fam","High","8","5",1998,1999,"Med","Low","VinylSd","VinylSd","BrkFace",975,"Gd","TA","Other","Gd","High","No","High",854,"Unf",0,371,1225,"GasA","Ex","Y","High",1276,1336,0,2612,1,0,2,1,4,1,"Gd",8,"High",1,"TA","High",1998,"Fin",3,676,"TA","TA","Y",250,0,0,0,0,0,"Low","None","None",0,7,2009,"Med","Med_High",336000
983,"20","RL",43,3182,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","Med","7","5",2007,2007,"Low","Low","VinylSd","VinylSd","BrkFace",16,"Gd","TA","Other","Gd","High","Med","Med",0,"Unf",0,1266,1266,"GasA","Ex","Y","High",1266,0,0,1266,0,0,2,0,2,1,"Gd",6,"High",1,"TA","High",2007,"Fin",2,388,"TA","TA","Y",100,16,0,0,0,0,"Low","None","None",0,3,2008,"Med","Med_High",159895
984,"60","RL",73.3840527106116,11250,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam","High","8","5",2002,2002,"Low","Low","CemntBd","Highest","None",0,"Gd","TA","Other","Gd","High","Med","Med",0,"Unf",0,1128,1128,"GasA","Ex","Y","High",1149,1141,0,2290,0,0,2,1,4,1,"Gd",9,"High",1,"TA","High",2002,"Unf",2,779,"TA","TA","Y",0,0,0,0,0,0,"Low","None","None",0,5,2008,"Med","Med_High",255900
985,"90","RL",75,10125,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med","Med","Norm","fmCon","Low","5","5",1977,1977,"Low","Low","Highest","Med","None",0,"TA","TA","Stone","None","Med","None","None",0,"None",0,0,0,"GasA","Med","Y","High",1302,432,0,1734,0,0,2,0,4,2,"Gd",8,"High",0,"Low","High",1977,"Unf",2,539,"TA","TA","Y",0,0,0,0,0,0,"Low","None","None",0,8,2009,"Med","Med_High",126000
