"Id","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageArea","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","Fence","MiscFeature","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
628,80,"RL",97.9795897113271,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",6,"6",1955,1972,"Low","Low","Low","BrkFace",164,"TA","TA","Stone","TA","High","Med","Low","LwQ",18.7082869338697,34,"GasA","Ex","Y","High",0,38.9871773792359,1,0,1,0,3,1,"TA",7,"High",2,"TA","Med",1955,19.0787840283389,"Y",0,0,189,0,0,0,"None","None",3,2010,"Med","Med_High",11.9381932003746
629,60,"RL",107.731146842499,"Pave","None","IRG","HLS","AllPub","NotCulD","Othr","Med_Low","Med","Norm","Fam",5,"5",1969,1969,"Low","Low","Highest","BrkFace",192,"TA","TA","Other","Gd","High","Med","Low","Unf",19.7484176581315,32.2490309931942,"GasA","Med","Y","High",0,45.6070170039655,0,1,1,2,5,1,"Fa",9,"High",2,"TA","High",1969,22.4499443206436,"Y",18.3030052177231,0,0,0,0,0,"None","None",9,2007,"Med","Med",11.8130300574206
630,80,"RL",94.9736805646701,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Low","Norm","Fam",6,"5",1964,1964,"Low","High","Highest","BrkFace",259,"TA","TA","Stone","TA","High","Gd","High","Rec",16.9705627484771,35.3270434653114,"GasA","Med","Y","High",0,36.7423461417477,1,0,1,1,3,1,"TA",6,"High",0,"Low","High",1964,22.8035085019828,"Y",13.2664991614216,0,0,0,0,0,"High","None",6,2008,"Med","Med_High",12.0346910287746
631,70,"Othr",94.8683298050514,"Pave","Grvl","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Low","Norm","Fam",5,"6",1880,1991,"Low","Low","VinylSd","None",0,"TA","TA","BrkTil","None","Med","No","Med","Unf",25.219040425837,25.219040425837,"GasA","Med","Y","Med",0,41.8330013267038,0,0,1,0,3,1,"Ex",8,"High",0,"Low","Med",1937,15.4919333848297,"N",0,0,293,0,0,0,"Med","None",6,2006,"Med","Med",11.7280368445872
632,120,"RL",67.7495387438173,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lux","Med","Norm","fmCon",8,"5",2006,2006,"Low","Low","VinylSd","Stone",108,"Gd","TA","Other","Gd","High","Med","High","Unf",39.1152144312159,39.4208066888541,"GasA","Ex","Y","High",0,39.4208066888541,0,0,2,0,2,1,"Gd",6,"High",1,"TA","High",2006,25.0399680510978,"Y",12.4899959967968,8.54400374531753,0,0,0,0,"None","None",8,2007,"Med","Med_High",12.2524790183443
633,20,"RL",109.087121146357,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",7,"5",1977,1977,"Med","Low","Highest","BrkFace",209,"TA","Gd","Stone","TA","High","No","Med","Unf",23.7486841740758,37.2290209379726,"GasA","Med","Y","High",0,37.5632799419859,0,0,2,0,3,1,"TA",6,"High",1,"TA","High",1977,23.3238075793812,"Y",13.856406460551,0,0,0,0,0,"None","None",4,2009,"Med","Med",11.3205535723228
634,20,"RL",96.1769203083567,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",5,"7",1954,2005,"Low","Low","Med","None",0,"TA","TA","Stone","TA","High","No","Low","LwQ",10.3923048454133,32.4961536185438,"GasA","Med","Y","High",0,32.4961536185438,0,1,1,0,3,1,"TA",6,"High",0,"Low","High",1954,16.1245154965971,"Y",19.7484176581315,0,0,0,0,0,"None","None",7,2007,"Med","Med_High",11.8451027773086
635,90,"RL",83.5404093837228,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","fmCon",6,"5",1980,1980,"Low","Low","Highest","None",0,"TA","TA","Stone","TA","High","No","High","Unf",0,32.4961536185438,"GasA","Med","Y","High",0,32.4961536185438,2,0,0,0,0,2,"TA",4,"High",0,"Low","Med",1980,24,"Y",16.2480768092719,7.48331477354788,0,0,0,0,"High","Shed",6,2010,"Med","Med_High",11.8775685785581
636,190,"Othr",104.383906805599,"Pave","None","Reg","Bnk","AllPub","NotCulD","Gtl","Med_Low","Low","Norm","fmCon",6,"7",1914,1995,"Med","Low","VinylSd","None",0,"Fa","TA","Stone","TA","Med","No","Low","Unf",34.4093010681705,37.9473319220206,"GasA","Ex","Y","Med",515,58.2666285278289,0,0,2,0,8,2,"Fa",14,"High",0,"Low","Low",1997,0,"N",0,10.4880884817015,0,0,0,0,"None","None",3,2007,"Med","Med",12.2060726455302
637,30,"Othr",78.2304288624318,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",2,"Low",1936,1950,"Low","Low","Low","None",0,"Fa","Po","BrkTil","TA","Med","No","Med","Unf",16.2480768092719,16.2480768092719,"Grav","Med","N","Med",0,28.2842712474619,0,0,1,0,1,1,"Fa",4,"Med",1,"Low","Low",2002,0,"N",0,0,0,0,0,0,"None","None",1,2009,"Med","Med_High",11.0020998412042
638,190,"Othr",77.4596669241483,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","fmCon",5,"4",1954,1954,"Low","Low","Med","None",0,"TA","TA","Stone","TA","High","No","Med","Unf",28.4780617317963,28.4780617317963,"GasA","Med","Y","Med",0,37.2424488990721,0,0,2,0,3,2,"Gd",7,"High",0,"Low","Highest",1954,16,"Y",0,0,0,0,0,0,"None","None",11,2009,"Med","Med_High",11.4403547721354
639,30,"RL",93.6856445780249,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Low","Norm","Fam",5,"7",1910,1950,"Low","Low","Med","None",0,"TA","TA","Stone","None","High","No","Med","Unf",28.2134719593318,28.2134719593318,"GasA","Med","Y","Med",0,28.2134719593318,0,0,1,0,2,1,"TA",4,"High",0,"Low","Low",1928,0,"P",18.1107702762748,0,164,0,0,0,"Med","None",5,2008,"Med","Med_High",11.3504065354725
640,120,"RL",63.103090257134,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",8,"5",2006,2006,"Med","Low","VinylSd","None",0,"Gd","TA","Other","Gd","High","Med","High","Unf",19.131126469709,38.9871773792359,"GasA","Ex","Y","High",0,39.585350825779,1,0,2,0,1,1,"Ex",7,"High",1,"TA","High",2006,25.4558441227157,"Y",17.6635217326557,0,0,0,0,0,"None","None",10,2006,"High","High",12.4858271275094
641,120,"RL",112.592184453451,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Lux","Med","Norm","Fam",8,"5",2003,2004,"Med","Low","Med","BrkFace",472,"Ex","TA","Other","Ex","High","Gd","High","Unf",17.3205080756888,38.9615194775563,"GasA","Ex","Y","High",0,38.9615194775563,0,0,1,1,1,1,"Ex",6,"High",1,"TA","High",2003,24.2487113059643,"Y",13.6014705087354,11.8321595661992,0,0,0,0,"None","None",4,2008,"Med","Med_High",12.5208833853702
642,60,"FV",83.9642781187333,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",7,"5",2001,2001,"Low","Low","VinylSd","None",0,"Gd","TA","Other","Gd","High","No","High","Unf",17.8605710994918,32.5115364140177,"GasA","Ex","Y","High",0,43.9203825119955,1,0,2,1,3,1,"Gd",7,"High",1,"TA","High",2001,25.4950975679639,"Y",0,15.3297097167559,0,0,0,0,"None","None",5,2007,"Med","Med_High",12.3282902782544
643,80,"RL",117.728501222091,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",8,"7",1972,1995,"Low","Low","Highest","None",0,"Gd","TA","Stone","Gd","High","Gd","High","Unf",23.2808934536456,44.181444068749,"GasA","Med","Y","High",0,52,1,0,2,1,4,1,"Ex",9,"High",3,"TA","High",1972,23.1948270094864,"Y",16.4012194668567,10.5356537528527,0,0,0,0,"Med","None",7,2009,"Med","Med_High",12.7512996960135
644,60,"RL",103.889364229453,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",5,"5",1969,1969,"Med","Low","Med","BrkFace",263,"TA","TA","Stone","TA","High","No","Low","BLQ",0,27.9284800875379,"GasA","Ex","Y","High",0,40.2492235949962,0,0,2,1,4,1,"TA",7,"Med",0,"Low","High",1969,21.4941852602047,"Y",14.422205101856,0,0,0,0,0,"Med","None",4,2007,"Med","Med_High",11.9316357998284
645,20,"FV",95.8488393252626,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",9,"5",2009,2009,"Low","Low","CemntBd","Stone",162,"Ex","TA","Other","Ex","High","Med","High","Unf",25.3968501984006,42.0238027789014,"GasA","Ex","Y","High",0,42.0238027789014,1,0,2,1,2,1,"Ex",7,"High",1,"TA","High",2009,21.8632111090754,"Y",13.9642400437689,11.4017542509914,0,0,0,0,"None","None",10,2009,"High","High",12.8236284465392
646,20,"RL",102.615788258922,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",6,"5",1971,1971,"Med","Low","Highest","None",0,"TA","TA","Stone","TA","High","No","Med","LwQ",25.7681974534503,31.3209195267317,"GasA","Med","Y","High",0,31.3209195267317,1,0,1,1,3,1,"TA",5,"High",0,"Low","Med",1979,24,"Y",0,17.6635217326557,40,0,0,0,"None","None",3,2007,"Med","Med_High",11.872346634577
647,20,"RL",84.8528137423857,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",5,"5",1950,1950,"Med","Low","Med","None",0,"TA","TA","Stone","None","Med","None","None","None",0,0,"GasA","Med","Y","High",0,32.3728281124773,0,0,1,0,3,1,"TA",7,"Med",0,"Low","Med",1950,20.4939015319192,"Y",0,5.19615242270663,0,0,0,0,"None","None",7,2008,"Med","Med_High",11.4957793061353
648,20,"RL",102.235023353056,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",6,"5",1953,1953,"Med","Low","Med","Stone",216,"TA","TA","Stone","TA","High","Med","Low","Unf",24.3721152139079,33.0756708170825,"GasA","Ex","Y","High",0,33.0756708170825,0,0,1,0,3,1,"TA",5,"High",2,"TA","High",1953,22.248595461287,"Y",0,0,0,0,287,0,"None","None",6,2008,"Med","Med_High",11.9511803959014
649,60,"RL",87.7496438739212,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","High","Norm","Fam",6,"5",1966,1966,"Low","Low","Med","BrkFace",351,"TA","TA","Stone","TA","High","No","Med","Unf",27.495454169735,27.495454169735,"GasA","Med","Y","High",0,42.8835632847831,0,0,1,1,4,1,"TA",7,"High",1,"TA","High",1966,21.0237960416286,"Y",0,11.13552872566,216,0,0,0,"None","None",6,2010,"Med","Med_High",11.9511803959014
650,180,"Othr",44,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lowest","Med","Norm","fmCon",4,"6",1970,1970,"Low","Low","CemntBd","None",0,"TA","TA","Stone","Gd","High","Med","Low","GLQ",0,25.0998007960223,"GasA","Med","Y","High",0,25.0998007960223,1,0,1,0,1,1,"TA",3,"High",0,"Low","Low",1964,0,"Y",0,0,0,0,0,0,"Med","None",12,2007,"Med","Med_High",11.3445068133453
651,60,"FV",90.1387818865997,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",7,"6",2007,2007,"Low","Low","CemntBd","BrkFace",261.6724,"Gd","TA","Other","Gd","High","No","Med","Unf",28.5131548587665,28.5131548587665,"GasA","Ex","Y","High",0,40.8044115262063,0,0,2,1,3,1,"Gd",7,"High",0,"Low","High",2007,23.7065391822594,"Y",0,0,0,0,0,0,"None","None",5,2008,"Med","Med_High",12.2353886998642
652,70,"RL",95.3100204595508,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Low","Norm","Fam",4,"5",1940,1950,"Low","Low","Med","None",0,"TA","TA","Stone","TA","High","Med","Med","Unf",27.4772633280682,27.4772633280682,"GasA","Med","Y","High",0,38.8587184554509,1,0,1,0,4,1,"TA",7,"High",1,"TA","Med",1940,17.2046505340853,"P",10.9544511501033,0,0,0,0,0,"Med","None",10,2009,"Med","Med_High",11.5898865061064
653,60,"RL",93.5414346693485,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",7,"5",1996,1996,"Low","Low","VinylSd","None",0,"Gd","TA","Other","Gd","High","No","Med","Unf",29.6647939483827,29.6647939483827,"GasA","Ex","Y","High",0,41.424630354416,0,0,2,1,2,1,"Gd",7,"High",1,"TA","High",1996,22.6274169979695,"Y",0,10.9544511501033,0,0,0,0,"None","None",7,2009,"Med","Med_High",12.1600287070288
654,50,"Othr",101.587400793602,"Pave","Grvl","Reg","Lvl","AllPub","NotCulD","Gtl","Lowest","Med","Norm","Fam",6,"7",1906,1995,"Low","Low","Med","None",0,"TA","TA","Stone","TA","High","No","Med","Unf",27.495454169735,27.495454169735,"GasA","Ex","Y","High",0,38.3275357934736,0,0,1,0,3,1,"TA",7,"High",0,"Low","Med",1906,14.6969384566991,"Y",7.54983443527075,0,239,0,0,0,"Med","None",6,2008,"Med","Med_High",11.8130300574206
655,20,"RL",102.161636635285,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Lux","Med","Norm","Fam",8,"6",1995,1995,"Med","Low","Med","BrkFace",660,"Gd","Gd","Other","Gd","High","Gd","High","Unf",20.3224014329016,45.9238500128201,"GasA","Ex","Y","High",0,45.9673797382448,1,0,2,1,2,1,"Gd",7,"High",1,"TA","High",1995,28.9654967159205,"Y",15.3622914957372,6.78232998312527,0,0,0,0,"None","None",8,2008,"Med","Med_High",12.7656884334656
656,160,"Othr",40.9878030638384,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lowest","Med","Norm","fmCon",6,"5",1971,1971,"Low","Low","High","BrkFace",381,"TA","TA","Stone","TA","High","No","Med","Unf",22.9128784747792,22.9128784747792,"GasA","Med","Y","High",0,33.0454232837166,0,0,1,1,3,1,"TA",6,"High",0,"Low","Med",1971,16.2480768092719,"Y",0,0,0,0,0,0,"None","None",3,2010,"Med","Med",11.3850920934603
657,20,"RL",100.034993877143,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",5,"7",1959,2006,"Low","Low","High","BrkFace",54,"Gd","TA","Stone","TA","High","No","Med","Unf",15.7162336455017,32.4499614791759,"GasA","Ex","Y","High",0,32.4499614791759,1,0,1,1,3,1,"Gd",5,"High",0,"Low","High",1959,17.6635217326557,"Y",0,0,0,0,0,0,"Med","None",8,2008,"Med","Med_High",11.8879313655937
658,70,"RL",84.8528137423857,"Pave","None","Reg","HLS","AllPub","NotCulD","Othr","Med_High","Med","Norm","Fam",7,"6",1931,2000,"Low","Low","High","None",0,"TA","Po","BrkTil","Gd","High","No","Med","Unf",27.8567765543682,27.8567765543682,"GasA","Med","Y","High",0,38.7556447501522,0,0,1,1,3,1,"TA",6,"High",1,"TA","High",1931,16.431676725155,"P",0,0,112,0,0,0,"Med","None",2,2008,"Med","Med_High",11.9117015849276
659,50,"RL",132.298904001507,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Low","Norm","Fam",6,"5",1948,1950,"Low","Low","VinylSd","None",0,"TA","TA","Stone","TA","High","No","Med","Unf",30.199337741083,30.199337741083,"GasA","Med","Y","High",0,38.1837661840736,0,1,1,0,3,1,"TA",6,"High",1,"TA","High",1948,18.1659021245849,"Y",13.856406460551,0,0,0,0,0,"None","None",1,2010,"Med","Med",11.4876076569859
660,20,"RL",99.6845023060255,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",5,"7",1964,1999,"Med","Low","Med","None",0,"TA","Gd","Other","TA","High","No","Low","Unf",29.1376045686669,38.5486705347928,"GasA","Ex","Y","High",0,38.5486705347928,1,0,1,0,3,1,"TA",7,"High",0,"Low","Med",1968,21.9089023002066,"Y",0,0,0,0,0,0,"Med","None",3,2009,"Med","Med_High",12.0257490913989
661,60,"RL",111.283421945948,"Pave","None","Reg","Lvl","AllPub","CulD","Gtl","True_Med","Med","Norm","Fam",7,"7",1976,1976,"Low","Low","Highest","BrkFace",233,"TA","TA","Stone","Gd","High","No","Med","Unf",28.1602556806574,28.1602556806574,"GasA","Med","Y","High",0,43.9886348958455,0,0,2,1,3,1,"TA",7,"High",1,"TA","High",1976,23.4520787991171,"Y",0,10.6301458127346,252,0,0,0,"None","None",11,2007,"Med","Med_High",12.1955171315907
662,60,"RL",215.844851687503,"Pave","None","IRG","Lvl","AllPub","CulD","Gtl","Lux","Med","Norm","Fam",8,"7",1994,2005,"Med","Low","VinylSd","BrkFace",528,"Gd","TA","Other","Gd","High","No","High","Rec",9.38083151964686,40.3608721412211,"GasA","Ex","Y","High",0,49.4772675074119,1,0,2,1,4,1,"Gd",8,"High",1,"TA","High",1994,26.6645832519468,"Y",22.7376340018041,8.71779788708135,0,0,0,0,"None","None",7,2009,"Med","Med_High",12.9042073676012
663,20,"RL",116.447413024077,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",6,"Low",1968,1968,"Med","Low","Med","BrkFace",216,"TA","TA","Stone","None","Med","No","Med","Unf",37.3095162123553,37.3095162123553,"GasA","Med","Y","High",0,37.3095162123553,1,0,1,0,2,1,"TA",5,"Low",2,"TA","High",1968,24,"Y",0,0,240,0,0,0,"None","None",7,2009,"Med","Med_High",11.6082356447746
664,85,"RL",100.059982010792,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",4,"5",1972,1972,"Low","Low","Highest","None",0,"TA","TA","Stone","Gd","High","Med","Low","Rec",6.16441400296898,33.734255586866,"GasA","Med","Y","High",0,34.3656805548792,1,0,2,0,3,1,"TA",6,"High",0,"Low","Med",1974,24.2487113059643,"Y",0,0,180,0,0,0,"Med","None",4,2008,"Med","Med_High",11.8313791960888
665,20,"RL",144.554487996741,"Pave","None","IRG","Lvl","AllPub","CulD","Gtl","High","Med","Norm","Fam",8,"5",2005,2006,"Low","Low","VinylSd","None",0,"Gd","TA","Other","Ex","High","Med","High","Unf",18.8679622641132,45.5741154604234,"GasA","Ex","Y","High",0,45.7930125674212,1,0,1,1,1,1,"Ex",8,"High",1,"Ex","High",2005,33.6749164809655,"Y",13.856406460551,16.3401346383682,0,0,0,0,"None","None",1,2006,"High","High",12.9551274580284
666,60,"RL",105.801701309573,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",8,"5",2000,2000,"Low","Low","VinylSd","BrkFace",40,"Gd","TA","Other","Gd","High","No","Med","Unf",37.4966665185054,37.4966665185054,"GasA","Ex","Y","High",0,44,0,0,2,1,3,1,"Gd",7,"High",1,"TA","High",2000,22.4499443206436,"Y",13.7113092008021,11.13552872566,0,0,0,0,"None","None",11,2006,"Med","Med_High",12.3480061414188
667,60,"RL",135.830777072061,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",6,"5",1965,1979,"Med","Low","Highest","None",113,"TA","Gd","Stone","Gd","High","No","Low","Rec",10.5356537528527,31.9530906173409,"GasA","Med","Y","High",0,48.7852436706019,0,0,2,1,3,1,"TA",7,"Med",1,"Low","Low",1965,24.4131112314674,"Y",0,16.2788205960997,0,0,0,0,"None","None",8,2007,"Med","Med",11.7675676833438
668,20,"RL",90.1387818865997,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",6,"5",1994,1998,"Low","Low","High","BrkFace",258,"TA","TA","Other","Gd","High","No","High","Unf",16.431676725155,37.5233260785874,"GasA","Ex","Y","High",0,40.9756024970958,1,0,2,0,3,1,"Gd",7,"High",1,"Fa","High",1994,23.9791576165636,"Y",14.9666295470958,6.48074069840786,0,0,0,0,"None","None",10,2008,"Med","Med_High",12.173032791452
669,20,"RL",119.058808997907,"Pave","None","Reg","Bnk","AllPub","NotCulD","Othr","Med_Low","Med","Norm","Fam",5,"6",1956,1987,"Low","Low","CemntBd","None",0,"TA","TA","Stone","TA","High","No","Low","Unf",14.142135623731,34.4673758792282,"GasA","Med","Y","High",0,37.9077828420497,1,0,1,1,3,1,"TA",6,"Med",1,"TA","Med",1999,24,"Y",17.4355957741627,0,0,0,0,0,"None","None",11,2006,"Med","Med_High",12.0317192583854
670,30,"RL",107.70329614269,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",4,"5",1922,1950,"Low","Low","Med","None",0,"TA","TA","BrkTil","None","High","No","Med","Unf",26.4575131106459,26.4575131106459,"GasA","Ex","Y","High",0,34.3511280746353,0,0,1,0,2,1,"Fa",5,"High",1,"TA","Med",1922,15.8745078663875,"Y",0,0,67,0,0,0,"None","None",7,2006,"Med","Med_High",11.8313791960888
671,60,"RL",92.9139386744529,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",6,"5",2005,2005,"Low","Low","VinylSd","None",0,"Gd","TA","Other","Gd","High","No","High","Unf",23.3452350598575,27.1661554144122,"GasA","Ex","Y","High",0,38.4187454245971,1,0,2,1,3,1,"Gd",7,"High",0,"Low","High",2005,23.2379000772445,"Y",10,5.91607978309962,0,0,0,0,"None","None",2,2009,"Med","Med_High",12.0639328783691
672,70,"Othr",81.4186710773395,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Low","Norm","Fam",6,"6",1925,1950,"Low","Low","Med","None",0,"TA","Gd","BrkTil","TA","High","No","Low","Unf",11,25.9229627936314,"GasA","Med","N","High",0,37,1,0,2,0,3,1,"TA",6,"High",0,"Low","Med",1930,17.3205080756888,"Y",12.1243556529821,0,0,0,0,0,"None","None",7,2009,"Med","Med_High",11.5482926088075
673,20,"RL",106.066017177982,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",6,"6",1977,1977,"Low","Low","Highest","None",0,"Gd","TA","Stone","Gd","High","No","Med","Unf",21,34.7562943939655,"GasA","Med","Y","High",0,34.7562943939655,1,0,1,1,3,1,"TA",6,"High",1,"TA","High",1977,23.3666428910958,"Y",14.0712472794703,6.48074069840786,0,0,0,0,"None","None",6,2006,"Med","Med_High",12.0137007528827
674,20,"RL",120.174872581584,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",6,"7",1957,2004,"Med","Low","CemntBd","BrkFace",106,"TA","TA","Other","TA","High","No","High","Unf",17.058722109232,38.4317577011513,"GasA","Ex","Y","High",0,42.8835632847831,1,0,2,0,3,1,"Gd",7,"High",2,"TA","High",1957,20.3960780543711,"Y",0,9.32737905308882,0,0,200,0,"None","None",6,2007,"Med","Med_High",12.4587749990859
675,20,"RL",95.9166304662544,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",6,"6",1965,1965,"Low","Low","High","None",0,"TA","TA","Stone","TA","High","No","Low","Unf",15.6204993518133,33.7045990927054,"GasA","Med","Y","High",0,33.7045990927054,1,0,1,0,3,1,"TA",5,"High",1,"TA","High",1965,19.5959179422654,"Y",20.6397674405503,0,0,0,0,0,"None","None",7,2008,"Med","Med_High",11.8493977015914
676,160,"RL",47.8434948556227,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med","Med","Norm","fmCon",6,"6",1978,1978,"Low","Low","Highest","None",0,"TA","TA","Stone","TA","High","No","Med","Unf",23.3238075793812,29.2403830344269,"GasA","Med","Y","High",0,37.9605057922046,0,0,2,1,3,1,"TA",7,"High",1,"TA","High",1978,20.976176963403,"Y",5.29150262212918,0,0,0,0,0,"None","None",4,2009,"Med","Med_High",11.9083402372249
677,70,"Othr",97.9795897113271,"Pave","Grvl","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",4,"Low",1900,1950,"Low","Low","Low","None",0,"TA","TA","BrkTil","TA","Med","No","Med","Unf",33.0907842155486,33.0907842155486,"GasW","Med","N","High",0,42.1188793773054,1,0,2,0,4,2,"TA",8,"Med",0,"Low","Med",1920,27.9105714739057,"N",0,0,90,0,0,0,"None","None",5,2006,"Med","Med_High",11.3736633976367
678,30,"RL",94.984209213953,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",5,"8",1924,2006,"Low","Low","VinylSd","None",0,"Gd","TA","BrkTil","TA","High","No","Med","Unf",27.712812921102,27.712812921102,"GasA","Ex","Y","High",0,28.1424945589406,0,0,1,0,2,1,"Gd",5,"High",0,"Low","Med",1924,15.4919333848297,"N",17.7763888346312,0,120,0,0,0,"None","None",5,2009,"Med","Med_High",11.6036798282387
679,20,"RL",108.830142883302,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Lux","Med","Norm","Fam",8,"5",2008,2008,"Med","Low","VinylSd","Stone",464,"Gd","TA","Other","Ex","High","Med","Med","Unf",45.2327315115946,45.2327315115946,"GasA","Ex","Y","High",0,45.2327315115946,0,0,2,1,3,1,"Gd",7,"High",1,"TA","High",2008,28.8790581563873,"Y",17.9443584449264,9.05538513813742,0,0,0,0,"None","None",7,2009,"High","High",12.8279923168018
