"","id","mssubclass","mszoning","lotarea","street","lotshape","landcontour","utilities","lotconfig","neighborhood","condition1","condition2","bldgtype","overallqual","overallcond","yearbuilt","yearremodadd.x","alley_grvl","alley_pave","landslope_sev","landslope_mod","yearremodadd.y","roofstyle","roofmatl","exterior1st","exterior2nd","masvnrtype","masvnrarea","exterqual","extercond","foundation","bsmtqual","bsmtcond","bsmtexposure","bsmtfintype1","bsmtfinsf1","bsmtfintype2","bsmtfinsf2","bsmtunfsf","totalbsmtsf","heating.x","garagecars","garagearea","wooddecksf","openporchsf","enclosedporch","x3ssnporch","screenporch","poolarea","miscval","paveddrive.fp","paveddrive.fy","saletype.fcon","saletype.fconld","saletype.fconli","saletype.fconlw","saletype.fcwd","saletype.fnew","saletype.foth","saletype.fwd","garagefinish.fnone","garagefinish.frfn","garagefinish.funf","garagecond.ffa","garagecond.fgd","garagecond.fnone","garagecond.fpo","garagecond.fta","garagequal.ffa","garagequal.fgd","garagequal.fnone","garagequal.fpo","garagequal.fta","poolqc.ffa","poolqc.fgd","poolqc.fnone","fence.fgdwo","fence.fmnprv","fence.fmnww","fence.fnone","miscfeature.fnone","miscfeature.fothr","miscfeature.fshed","miscfeature.ftenc","heating.y","heatingqc","centralair","electrical","x1stflrsf","x2ndflrsf","lowqualfinsf","grlivarea","bsmtfullbath","bsmthalfbath","fullbath","halfbath","bedroomabvgr","kitchenabvgr","kitchenqual","totrmsabvgrd","functional","fireplaces","fireplacequ","garagetype","garageyrblt","heatingqc_gd","heatingqc_ta","heatingqc_fa","heatingqc_po","centralair_n","electrical_fusef","electrical_fusea","electrical_fusep","electrical_mix","electrical_na","garagetype_detchd","garagetype_builtin","garagetype_carport","garagetype_na","garagetype_basment","garagetype_2types","kitchenqual_ta","kitchenqual_ex","kitchenqual_fa","functional_min1","functional_maj1","functional_min2","functional_mod","functional_maj2","functional_sev","fireplacequ_ta","fireplacequ_gd","fireplacequ_fa","fireplacequ_ex","fireplacequ_po","yrsold","monthsold"
"871",871,20,0,6660,1,0,0,1,0,"NAmes",2,0,0,5,5,1962,1962,0,0,0,0,1962,1,"CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,894,894,"GasA",1,308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","N","SBrkr",194,1,0,204,0,0,1,1,3,0,1,4,"Typ",0,NA,"Detchd",1962,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,8
"872",872,60,0,8820,1,0,0,1,0,"CollgCr",0,0,0,6,5,1998,1998,0,0,0,0,1998,0,"CompShg","VinylSd","VinylSd","BrkFace",116,"TA","TA","PConc","Gd","TA","No","GLQ",505,"Unf",0,299,804,"GasA",2,523,0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",78,178,0,127,0,0,0,0,0,0,0,2,"Typ",0,NA,"Attchd",1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6
"873",873,20,0,8966,1,0,0,1,2,"NAmes",0,0,0,5,7,1953,1996,0,0,0,0,1996,0,"CompShg","WdShing","Wd Shng","None",0,"Gd","TA","Stone","TA","TA","Av","Unf",0,"Unf",0,105,105,"GasA",2,414,196,0,150,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,"GasA","Gd","Y","SBrkr",127,1,0,617,0,0,1,1,0,0,0,4,"Typ",0,NA,"Attchd",1953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,10
"874",874,40,0,12204,1,0,0,1,0,"NAmes",0,0,0,5,7,1949,1950,0,0,0,0,1950,0,"CompShg","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","TA","TA","No","Rec",375,"Unf",0,457,832,"GasA",1,288,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",558,1,16,305,0,0,1,1,0,0,1,1,"Typ",1,"Gd","Attchd",1949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2009,9
"875",875,50,1,5772,1,0,0,1,0,"OldTown",1,0,0,5,6,1941,1950,0,0,0,0,1950,0,"CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,676,676,"GasA",1,200,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",559,277,0,385,0,0,1,0,0,0,1,4,"Typ",0,NA,"Detchd",1941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,8
"876",876,60,3,9075,1,0,0,1,0,"Somerst",0,0,0,8,5,2007,2007,0,0,0,0,2007,0,"CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",64,"Unf",0,1120,1184,"GasA",2,550,208,364,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",560,278,0,618,0,0,0,0,1,0,2,5,"Typ",1,"Gd","BuiltIn",2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2007,8
"877",877,20,0,25380,1,0,3,1,0,"Mitchel",0,0,0,4,5,1963,1963,0,0,0,1,1963,0,"CompShg","HdBoard","Plywood","None",0,"TA","TA","PConc","TA","TA","Gd","ALQ",633,"Unf",0,431,1064,"GasA",2,648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",10,1,0,10,1,0,1,1,0,0,1,4,"Typ",0,NA,"Attchd",1963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1
"878",878,60,0,8908,1,0,0,1,0,"NridgHt",0,0,0,9,5,2004,2005,0,0,0,0,2005,1,"CompShg","VinylSd","VinylSd","Stone",216,"Gd","TA","PConc","Ex","TA","No","GLQ",1170,"Unf",0,292,1462,"GasA",3,738,184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",561,227,0,619,1,0,0,0,1,0,2,7,"Typ",1,"Gd","Attchd",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2009,6
"879",879,85,0,11870,1,1,0,1,0,"Sawyer",0,0,0,5,7,1961,1995,0,0,0,0,1995,0,"CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",899,"Unf",0,210,1109,"GasA",2,576,192,0,0,0,0,0,400,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,"GasA","TA","Y","SBrkr",562,1,0,620,1,0,1,1,0,0,0,1,"Min2",0,NA,"Detchd",1987,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,6
"880",880,20,0,7000,1,1,0,1,3,"CollgCr",0,0,0,5,8,1978,2005,0,0,0,0,2005,0,"CompShg","VinylSd","VinylSd","BrkFace",90,"Gd","Gd","CBlock","TA","TA","No","ALQ",646,"Unf",0,218,864,"GasA",1,336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,"GasA","Ex","Y","SBrkr",125,1,0,132,1,0,1,1,0,0,1,1,"Typ",0,NA,"Attchd",1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,7
"881",881,20,0,7084,1,0,0,1,0,"Edwards",0,0,0,5,5,2005,2006,0,0,0,0,2006,0,"CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Ex","Gd","No","ALQ",980,"Unf",0,110,1090,"GasA",2,450,0,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",563,1,0,621,1,0,1,0,3,0,1,4,"Typ",0,NA,"Attchd",2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6
"882",882,50,0,13802,1,1,0,1,3,"Timber",0,0,0,7,5,1990,1991,0,0,0,0,1991,0,"CompShg","HdBoard","HdBoard","BrkFace",117,"Gd","Gd","CBlock","Gd","TA","Mn","LwQ",902,"Unf",0,254,1156,"GasA",2,400,168,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",564,17,0,3,0,0,0,0,0,0,0,2,"Typ",1,"TA","Attchd",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2007,4
"883",883,60,0,9636,1,1,0,1,2,"Gilbert",0,0,0,6,5,1992,1993,0,0,0,0,1993,0,"CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,808,808,"GasA",2,389,342,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","Gd","Y","SBrkr",145,279,0,172,0,0,0,0,0,0,1,2,"Typ",1,"TA","BuiltIn",1993,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2009,12
"884",884,75,0,6264,1,0,1,1,0,"SWISU",0,0,0,4,5,1912,1950,0,0,0,0,1950,0,"CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","TA","Fa","No","Unf",0,"Unf",0,795,795,"GasA",1,440,0,188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","N","SBrkr",565,112,17,622,1,0,1,1,5,0,1,7,"Typ",0,NA,"Detchd",1997,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,3
"885",885,20,0,7215,1,0,0,1,0,"NAmes",0,0,0,5,5,1967,1967,0,0,0,0,1967,0,"CompShg","HdBoard","HdBoard","BrkFace",60,"TA","TA","CBlock","TA","TA","No","BLQ",432,"Unf",0,460,892,"GasA",1,288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,"GasA","TA","Y","SBrkr",566,1,0,623,0,0,1,1,0,0,1,4,"Typ",0,NA,"Attchd",1967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,7
"886",886,120,3,5169,1,1,0,1,3,"Somerst",0,0,3,9,5,1999,2000,0,0,0,0,2000,0,"CompShg","MetalSd","MetalSd","BrkFace",60,"Gd","TA","PConc","Ex","TA","Av","GLQ",1238,"Unf",0,460,1698,"GasA",2,506,97,65,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",567,1,0,137,1,0,0,1,3,0,0,4,"Typ",1,"TA","Attchd",1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2008,1
"887",887,90,0,8463,1,0,0,1,2,"NAmes",0,0,2,5,5,1959,2005,0,0,0,0,2005,0,"CompShg","MetalSd","MetalSd","BrkFace",122,"TA","TA","CBlock","TA","TA","No","LwQ",528,"Unf",0,1098,1626,"GasA",2,588,272,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",568,1,0,624,0,0,0,1,1,1,1,0,"Typ",0,NA,"Attchd",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,6
"888",888,50,0,16525,1,1,0,1,0,"Edwards",0,0,0,5,7,1955,1955,0,0,0,0,1955,0,"CompShg","MetalSd","MetalSd","None",0,"TA","Gd","PConc","TA","TA","No","Unf",0,"Unf",0,816,816,"GasA",1,300,121,0,0,0,265,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",569,280,0,625,0,0,1,0,0,0,1,0,"Typ",0,NA,"Attchd",1955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,4
"889",889,20,0,15960,1,1,0,1,0,"NAmes",0,0,0,8,6,1970,1970,0,0,0,1,1970,4,"Tar&Grv","Wd Sdng","Wd Sdng","None",0,"Gd","Gd","PConc","TA","Gd","Gd","ALQ",351,"Rec",823,1043,2217,"GasA",2,621,81,207,0,0,224,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",570,1,0,626,1,0,0,1,1,0,0,0,"Typ",1,"TA","Attchd",1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2007,10
"890",890,20,0,12288,1,0,0,1,0,"NAmes",1,0,0,6,4,1953,1953,0,0,0,0,1953,1,"CompShg","Wd Sdng","Wd Sdng","BrkFace",90,"TA","TA","CBlock","TA","TA","No","BLQ",1024,"Unf",0,481,1505,"GasA",2,505,0,0,0,162,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",571,1,0,302,1,0,1,1,3,0,1,1,"Typ",1,"TA","Attchd",1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2009,2
"891",891,50,0,8124,1,0,0,1,2,"NAmes",1,0,0,5,7,1949,2006,0,0,0,0,2006,0,"CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","Unf",0,"Unf",0,672,672,"GasA",2,576,0,0,0,0,0,0,2000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,"GasA","Ex","Y","SBrkr",294,281,0,463,0,0,1,1,0,0,1,1,"Typ",1,"Po","Detchd",2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,7
"892",892,60,0,11254,1,0,0,1,0,"Sawyer",0,0,0,6,5,1978,1978,0,0,0,0,1978,1,"CompShg","HdBoard","HdBoard","BrkFace",92,"TA","TA","CBlock","TA","TA","No","LwQ",226,"Rec",500,192,918,"GasA",2,440,243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",550,22,0,627,0,0,0,0,0,0,1,2,"Typ",1,"TA","Attchd",1978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2009,7
"893",893,20,0,8484,1,0,0,1,0,"Sawyer",0,0,0,6,8,1963,2003,0,0,0,0,2003,1,"CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",663,"Unf",0,396,1059,"GasA",1,264,192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","TA","Y","SBrkr",572,1,0,628,0,1,1,1,0,0,1,1,"Typ",0,NA,"Attchd",1963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,2
"894",894,20,0,13284,1,0,0,1,0,"Sawyer",2,0,0,5,5,1954,1954,0,0,0,0,1954,0,"CompShg","Wd Sdng","Plywood","None",0,"TA","TA","PConc","Gd","TA","Mn","BLQ",1064,"Unf",0,319,1383,"GasA",1,354,511,116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"GasA","TA","Y","SBrkr",267,1,0,275,1,0,1,1,0,0,1,1,"Typ",1,"Gd","Attchd",1954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2008,6
"895",895,90,0,7082,1,0,1,1,0,"SawyerW",0,0,2,5,5,1979,1979,0,0,0,0,1979,0,"CompShg","Plywood","Plywood","None",0,"TA","TA","Slab","None","None","None","None",0,"None",0,0,0,"GasA",2,400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",95,1,0,96,0,0,0,1,1,1,1,0,"Typ",0,NA,"Attchd",1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6
"896",896,60,0,7127,1,0,0,1,0,"NAmes",0,0,0,6,5,1963,1963,0,0,0,0,1963,1,"CompShg","HdBoard","HdBoard","BrkFace",415,"TA","TA","CBlock","TA","TA","No","BLQ",400,"Unf",0,380,780,"GasA",2,483,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",53,282,0,409,1,0,1,0,1,0,1,0,"Typ",1,"TA","Attchd",1963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2008,10
"897",897,30,1,8815,1,0,0,1,0,"IDOTRR",0,0,0,4,6,1936,1950,1,0,0,0,1950,0,"CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",285,"Unf",0,666,951,"GasA",1,327,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","N","SBrkr",573,1,0,629,0,0,1,1,3,0,1,1,"Typ",0,NA,"Detchd",1936,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,4
"898",898,90,0,7082,1,0,0,1,0,"SawyerW",1,0,2,5,5,1979,1979,0,0,0,0,1979,0,"CompShg","Plywood","Plywood","None",0,"TA","TA","Slab","None","None","None","None",0,"None",0,0,0,"GasA",2,528,154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",299,283,0,630,0,0,0,1,6,1,1,8,"Typ",0,NA,"Detchd",1979,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6
"899",899,20,0,13019,1,1,0,1,0,"NridgHt",0,0,0,9,5,2009,2010,0,0,0,0,2010,1,"CompShg","VinylSd","VinylSd","Stone",760,"Ex","TA","PConc","Ex","TA","Gd","GLQ",2188,"Unf",0,142,2330,"GasA",3,820,0,67,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",574,1,0,631,1,0,0,0,3,0,2,5,"Typ",2,"Gd","Attchd",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010,3
"900",900,20,0,7058,1,0,0,1,0,"Sawyer",1,0,0,5,7,1961,1994,0,0,0,0,1994,0,"CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",465,"Unf",0,447,912,"GasA",1,288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",181,1,0,190,0,0,1,1,0,0,1,1,"Typ",1,"TA","Attchd",1961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,6
"901",901,20,0,7340,1,1,0,1,0,"NAmes",0,0,0,4,6,1971,1971,0,0,0,0,1971,0,"CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",322,"Unf",0,536,858,"GasA",1,684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",234,1,0,243,0,0,1,1,3,0,1,6,"Typ",0,NA,"Detchd",1979,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6
"902",902,20,0,8776,1,1,0,1,0,"NAmes",0,0,0,5,7,1957,2000,0,0,0,0,2000,1,"CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","BLQ",860,"Unf",0,132,992,"GasA",1,756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",207,1,0,218,1,0,1,1,3,0,1,4,"Typ",0,NA,"Detchd",1968,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,5
"903",903,60,0,7938,1,0,0,1,0,"Gilbert",0,0,0,7,5,2003,2003,0,0,0,0,2003,0,"CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,783,783,"GasA",2,393,0,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",447,115,0,420,0,0,0,0,0,0,0,0,"Typ",1,"Gd","Attchd",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,7
"904",904,20,0,14909,1,1,3,1,3,"Gilbert",0,0,0,7,5,2006,2006,0,0,0,0,2006,1,"CompShg","VinylSd","VinylSd","BrkFace",27,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1670,1670,"GasA",3,690,144,60,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",575,1,0,632,0,0,0,1,0,0,0,2,"Typ",1,"Gd","Attchd",2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,8
"905",905,20,0,6173,1,1,0,1,0,"Sawyer",0,0,0,5,6,1967,1967,0,0,0,0,1967,0,"CompShg","HdBoard","Wd Sdng","BrkFace",75,"TA","TA","CBlock","TA","TA","No","GLQ",599,"Unf",0,277,876,"GasA",1,288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","TA","Y","SBrkr",59,1,0,633,0,0,1,1,0,0,1,1,"Typ",0,NA,"Attchd",1967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,8
"906",906,20,0,10000,1,0,0,1,0,"NAmes",0,0,0,5,5,1954,1954,0,0,0,0,1954,0,"CompShg","HdBoard","HdBoard","Stone",110,"TA","TA","CBlock","TA","TA","No","Rec",354,"LwQ",290,412,1056,"GasA",1,280,0,0,164,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","TA","Y","SBrkr",576,1,0,634,1,0,1,1,0,0,1,1,"Typ",0,NA,"Attchd",1954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2
"907",907,20,0,13617,1,1,0,1,2,"Somerst",0,0,0,8,5,2006,2006,0,0,0,0,2006,0,"CompShg","VinylSd","VinylSd","Stone",208,"Gd","TA","PConc","Gd","TA","No","GLQ",63,"Unf",0,1560,1623,"GasA",3,865,0,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",577,1,0,635,1,0,0,1,0,0,0,0,"Typ",1,"Gd","Attchd",2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,6
"908",908,50,0,11586,1,1,0,1,0,"Crawfor",0,0,0,7,7,1936,1987,0,0,0,0,1987,0,"CompShg","BrkFace","BrkFace","None",0,"Gd","TA","CBlock","Gd","TA","No","Rec",223,"Unf",0,794,1017,"GasA",1,180,0,0,0,0,322,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",578,284,0,636,0,0,1,0,0,0,0,1,"Typ",1,"Gd","Attchd",1936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,6
